onset	duration	run_number	trial_number	task	fixation_position
97616.69877	5.9935691	3	1	1	3
97622.70067	3.5928613	3	2	2	5
97626.30184	3.5929058	3	3	2	4
97629.90308	3.5928751	3	4	2	3
97633.50421	3.5929383	3	5	2	4
97637.10548	3.5927926	3	6	2	1
97640.70665	3.592896	3	7	2	3
97644.32451	3.5928586	3	8	2	1
97647.92576	3.5928695	3	9	2	2
97651.52692	3.5928177	3	10	2	3
97655.12813	3.5928977	3	11	2	2
97658.746	3.5928657	3	12	2	5
97662.34723	3.5928698	3	13	2	3
97665.94844	3.5928595	3	14	2	5
97669.55794	3.5929005	3	15	2	4
97673.15914	3.5928965	3	16	2	3
97676.76036	3.592884	3	17	2	4
97680.36158	3.5928778	3	18	2	1
97683.96278	3.5928695	3	19	2	3
97687.56398	3.5928659	3	20	2	1
97691.16519	3.5928254	3	21	2	2
97694.76635	3.5929088	3	22	2	3
97698.36759	3.5928577	3	23	2	2
97701.96875	3.5929069	3	24	2	5
97705.56998	3.5928862	3	25	2	3
97709.17119	5.9936682	3	26	1	3
97715.17321	3.5928221	3	27	3	5
97718.77436	3.5929019	3	28	3	4
97722.37567	3.5927958	3	29	3	3
97725.9768	3.5927965	3	30	3	4
97729.57829	3.592590339	3	31	3	1
97733.17921	3.5928562	3	32	3	3
97736.78041	3.5928636	3	33	3	1
97740.38162	3.5928321	3	34	3	2
97743.98282	3.592863	3	35	3	3
97747.58401	3.5927854	3	36	3	2
97751.18522	3.5927512	3	37	3	5
97754.78638	3.5928737	3	38	3	3
97758.38759	3.5929006	3	39	3	5
97761.98883	3.5929808	3	40	3	4
97765.58999	3.5929116	3	41	3	3
97769.19124	3.5928546	3	42	3	4
97772.79243	3.5928657	3	43	3	1
97776.39364	3.5928238	3	44	3	3
97779.99484	3.5928679	3	45	3	1
97783.59604	3.5928663	3	46	3	2
97787.19725	3.5928278	3	47	3	3
97790.79841	3.5928631	3	48	3	2
97794.40037	3.592146664	3	49	3	5
97798.00085	3.5929216	3	50	3	3
97801.60202	5.9937035	3	51	1	3
97807.60406	3.5928649	3	52	4	5
97811.20532	3.5927693	3	53	4	4
97814.80647	3.5928726	3	54	4	3
97818.40766	3.5928307	3	55	4	4
97822.00887	3.592789	3	56	4	1
97825.61003	3.5929021	3	57	4	3
97829.21127	3.5928628	3	58	4	1
97832.81247	3.5929031	3	59	4	2
97836.41375	3.5927982	3	60	4	3
97840.01484	3.5929134	3	61	4	2
97843.61609	3.5928343	3	62	4	5
97847.21729	3.5927989	3	63	4	3
97850.81846	3.5928946	3	64	4	5
97854.41967	3.5928948	3	65	4	4
97858.02091	3.5929051	3	66	4	3
97861.62214	3.5927921	3	67	4	4
97865.2233	3.5928691	3	68	4	1
97868.8245	3.5928137	3	69	4	3
97872.42564	3.5928686	3	70	4	1
97876.02692	3.5928356	3	71	4	2
97879.62811	3.5929251	3	72	4	3
97883.22937	3.5928224	3	73	4	2
97886.8306	3.5927443	3	74	4	5
97890.43173	3.5928702	3	75	4	3
97894.03294	5.9936563	3	76	1	3
97900.03493	3.5928676	3	77	5	5
97903.63613	3.59283	3	78	5	4
97907.23733	3.5928962	3	79	5	3
97910.83855	3.5928534	3	80	5	4
97914.43974	3.5928678	3	81	5	1
97918.04095	3.592918	3	82	5	3
97921.64217	3.5928469	3	83	5	1
97925.24335	3.5928784	3	84	5	2
97928.84455	3.5928711	3	85	5	3
97932.44575	3.5928305	3	86	5	2
97936.04696	3.5928463	3	87	5	5
97939.64817	3.5928602	3	88	5	3
97943.24938	3.5928122	3	89	5	5
97946.85059	3.592848	3	90	5	4
97950.45177	3.592868	3	91	5	3
97954.05294	3.5929116	3	92	5	4
97957.65411	3.5929267	3	93	5	1
97961.25538	3.592835	3	94	5	3
97964.85658	3.592832	3	95	5	1
97968.45781	3.5928478	3	96	5	2
97972.05899	3.5928665	3	97	5	3
97975.66019	3.5928647	3	98	5	2
97979.26139	3.592829	3	99	5	5
97982.8626	3.5928853	3	100	5	3
97986.46381	5.9936693	3	101	1	3
