onset	duration	run_number	trial_number	task	fixation_position
2399.741654	5.9907371	1	1	1	3
2405.749084	3.5911324	1	2	2	5
2409.365214	3.5911883	1	3	2	4
2412.964687	3.591162	1	4	2	3
2416.572508	3.5911439	1	5	2	4
2420.171985	3.5911447	1	6	2	1
2423.779794	3.5911251	1	7	2	3
2427.387572	3.5911588	1	8	2	1
2430.995395	3.5911747	1	9	2	2
2434.603222	3.5911226	1	10	2	3
2438.202795	3.5912038	1	11	2	2
2441.818834	3.5912555	1	12	2	5
2445.418308	3.5911424	1	13	2	3
2449.026118	3.5911261	1	14	2	5
2452.633898	3.5911545	1	15	2	4
2456.241737	3.591099	1	16	2	3
2459.841274	3.5910818	1	17	2	4
2463.449013	3.5911431	1	18	2	1
2467.056821	3.5911457	1	19	2	3
2470.664642	3.5911476	1	20	2	1
2474.272438	3.59112	1	21	2	2
2477.880249	3.591159	1	22	2	3
2481.48809	3.5911636	1	23	2	2
2485.087536	3.5911458	1	24	2	5
2488.695349	3.5911446	1	25	2	3
2492.303161	5.9907907	1	26	1	3
2498.302277	3.5911509	1	27	3	5
2501.910081	3.5911576	1	28	3	4
2505.517925	3.5911173	1	29	3	3
2509.125715	3.591151	1	30	3	4
2512.733598	3.5911742	1	31	3	1
2516.341392	3.5911092	1	32	3	3
2519.949156	3.5911595	1	33	3	1
2523.556981	3.5911398	1	34	3	2
2527.156431	3.5911679	1	35	3	3
2530.764268	3.5911355	1	36	3	2
2534.363784	3.5911982	1	37	3	5
2537.979896	3.5911632	1	38	3	3
2541.579372	3.5911494	1	39	3	5
2545.187287	3.5910456	1	40	3	4
2548.803329	3.5910955	1	41	3	3
2552.402813	3.5911305	1	42	3	4
2556.010609	3.5911449	1	43	3	1
2559.610085	3.5911567	1	44	3	3
2563.226245	3.5911345	1	45	3	1
2566.825701	3.5911525	1	46	3	2
2570.433549	3.5911477	1	47	3	3
2574.041446	3.5910301	1	48	3	2
2577.64081	3.5911675	1	49	3	5
2581.248641	3.5911641	1	50	3	3
2584.864801	5.990851	1	51	1	3
2590.863916	3.5912424	1	52	4	5
2594.471734	3.5911439	1	53	4	4
2598.07951	3.5911661	1	54	4	3
2601.679188	3.5909829	1	55	4	4
2605.28684	3.5911327	1	56	4	1
2608.894701	3.5910948	1	57	4	3
2612.502536	3.5910717	1	58	4	1
2616.110258	3.5911471	1	59	4	2
2619.709753	3.5911528	1	60	4	3
2623.325899	3.5911654	1	61	4	2
2626.925399	3.591251	1	62	4	5
2630.533191	3.5911793	1	63	4	3
2634.141212	3.590944744	1	64	4	5
2637.748821	3.591215	1	65	4	4
2641.348349	3.5911184	1	66	4	3
2644.956121	3.5911676	1	67	4	4
2648.563966	3.5910731	1	68	4	1
2652.163391	3.5911613	1	69	4	3
2655.771217	3.5911486	1	70	4	1
2659.387352	3.5912435	1	71	4	2
2662.986881	3.5911655	1	72	4	3
2666.603	3.5911582	1	73	4	2
2670.202472	3.5911574	1	74	4	5
2673.810304	3.5911339	1	75	4	3
2677.418121	5.9908325	1	76	1	3
2683.41727	3.5910816	1	77	5	5
2687.025017	3.5911781	1	78	5	4
2690.632845	3.5911593	1	79	5	3
2694.240655	3.5911672	1	80	5	4
2697.840139	3.5911429	1	81	5	1
2701.456277	3.591153	1	82	5	3
2705.055759	3.5911603	1	83	5	1
2708.663573	3.591168	1	84	5	2
2712.271397	3.5911447	1	85	5	3
2715.870874	3.5911969	1	86	5	2
2719.487116	3.5910536	1	87	5	5
2723.086577	3.5910847	1	88	5	3
2726.694319	3.5911542	1	89	5	5
2730.302111	3.59118	1	90	5	4
2733.909941	3.5911527	1	91	5	3
2737.51779	3.5911325	1	92	5	4
2741.117262	3.5911422	1	93	5	1
2744.725208	3.5910626	1	94	5	3
2748.332899	3.5911212	1	95	5	1
2751.940824	3.5910099	1	96	5	2
2755.548499	3.5911506	1	97	5	3
2759.156296	3.5911605	1	98	5	2
2762.764172	3.5911102	1	99	5	5
2766.363617	3.591137	1	100	5	3
2769.97142	5.9908003	1	101	1	3
