onset	duration	run_number	trial_number	task	fixation_position
3387.975824	5.9907191	3	1	1	3
3393.974873	3.5911563	3	2	2	5
3397.582708	3.5911528	3	3	2	4
3401.190666	3.591	3	4	2	3
3404.798374	3.591124	3	5	2	4
3408.397833	3.5911682	3	6	2	1
3412.005785	3.5909907	3	7	2	3
3415.613468	3.5911267	3	8	2	1
3419.212992	3.5910876	3	9	2	2
3422.829113	3.5912529	3	10	2	3
3426.428624	3.5912161	3	11	2	2
3430.044856	3.5910203	3	12	2	5
3433.644367	3.5910265	3	13	2	3
3437.252143	3.5910571	3	14	2	5
3440.859863	3.5912648	3	15	2	4
3444.45939	3.5910883	3	16	2	3
3448.067173	3.5911535	3	17	2	4
3451.674993	3.5911431	3	18	2	1
3455.282799	3.5911542	3	19	2	3
3458.890786	3.5911547	3	20	2	1
3462.498595	3.5909955	3	21	2	2
3466.097955	3.591111	3	22	2	3
3469.714225	3.5910351	3	23	2	2
3473.313575	3.5911611	3	24	2	5
3476.921403	3.59117	3	25	2	3
3480.52923	5.9908228	3	26	1	3
3486.528384	3.5911258	3	27	3	5
3490.144675	3.5910348	3	28	3	4
3493.74403	3.5911255	3	29	3	3
3497.35187	3.5911474	3	30	3	4
3500.959799	3.5909994	3	31	3	1
3504.567611	3.5910233	3	32	3	3
3508.167104	3.5910302	3	33	3	1
3511.774827	3.591129	3	34	3	2
3515.382621	3.5911111	3	35	3	3
3518.990526	3.591096	3	36	3	2
3522.598246	3.5912652	3	37	3	5
3526.197872	3.5910463	3	38	3	3
3529.805561	3.5911642	3	39	3	5
3533.413405	3.5911592	3	40	3	4
3537.021415	3.5909586	3	41	3	3
3540.629143	3.5910943	3	42	3	4
3544.236865	3.5911186	3	43	3	1
3547.844658	3.5912013	3	44	3	3
3551.44426	3.5911993	3	45	3	1
3555.051992	3.5911596	3	46	3	2
3558.659926	3.5910277	3	47	3	3
3562.267627	3.5911786	3	48	3	2
3565.875633	3.5909661	3	49	3	5
3569.474919	3.5911427	3	50	3	3
3573.091301	5.9906037	3	51	1	3
3579.098586	3.5911529	3	52	4	5
3582.698078	3.5911497	3	53	4	4
3586.297638	3.5912021	3	54	4	3
3589.905413	3.5911309	3	55	4	4
3593.513208	3.5911649	3	56	4	1
3597.121007	3.5912026	3	57	4	3
3600.728872	3.5911039	3	58	4	1
3604.328478	3.5910215	3	59	4	2
3607.936212	3.5911132	3	60	4	3
3611.552442	3.5910058	3	61	4	2
3615.151908	3.5911875	3	62	4	5
3618.759605	3.5911504	3	63	4	3
3622.367408	3.5911842	3	64	4	5
3625.966927	3.5911395	3	65	4	4
3629.574727	3.5913499	3	66	4	3
3633.182694	3.5910202	3	67	4	4
3636.790409	3.591154	3	68	4	1
3640.389897	3.5911481	3	69	4	3
3644.006044	3.5911906	3	70	4	1
3647.605518	3.5911923	3	71	4	2
3651.213347	3.5911463	3	72	4	3
3654.821151	3.5912013	3	73	4	2
3658.429111	3.5910758	3	74	4	5
3662.03684	3.5912272	3	75	4	3
3665.644747	5.990681	3	76	1	3
3671.643934	3.5909855	3	77	5	5
3675.251722	3.5910318	3	78	5	4
3678.859605	3.5909675	3	79	5	3
3682.458895	3.5911681	3	80	5	4
3686.066726	3.5911448	3	81	5	1
3689.674553	3.5911544	3	82	5	3
3693.28251	3.5911221	3	83	5	1
3696.890366	3.5910189	3	84	5	2
3700.49806	3.5911509	3	85	5	3
3704.10588	3.5911405	3	86	5	2
3707.705356	3.5913132	3	87	5	5
3711.321657	3.5910231	3	88	5	3
3714.921	3.5911437	3	89	5	5
3718.528917	3.5910542	3	90	5	4
3722.136816	3.5909548	3	91	5	3
3725.736127	3.5911522	3	92	5	4
3729.352327	3.5912841	3	93	5	1
3732.951991	3.5909574	3	94	5	3
3736.559615	3.5911425	3	95	5	1
3740.167426	3.5911859	3	96	5	2
3743.766931	3.5911577	3	97	5	3
3747.374741	3.5911563	3	98	5	2
3750.990901	3.5911504	3	99	5	5
3754.59043	3.5911197	3	100	5	3
3758.198212	5.9908134	3	101	1	3
