onset	duration	run_number	trial_number	task	fixation_position
4472.398521	5.9910884	1	1	1	3
4478.406134	3.5911808	1	2	2	5
4482.005661	3.5912307	1	3	2	4
4485.613723	3.5910905	1	4	2	3
4489.22983	3.5912177	1	5	2	4
4492.837946	3.590975922	1	6	2	1
4496.437265	3.591391	1	7	2	3
4500.053512	3.5912075	1	8	2	1
4503.661533	3.5911791	1	9	2	2
4507.261033	3.5911504	1	10	2	3
4510.868859	3.5912423	1	11	2	2
4514.476801	3.5911545	1	12	2	5
4518.076375	3.5912206	1	13	2	3
4521.692608	3.5912986	1	14	2	5
4525.300501	3.5912026	1	15	2	4
4528.900203	3.5910422	1	16	2	3
4532.508057	3.5912273	1	17	2	4
4536.10749	3.5912522	1	18	2	1
4539.723733	3.5912893	1	19	2	3
4543.331612	3.5912215	1	20	2	1
4546.931314	3.5911042	1	21	2	2
4550.539211	3.59108	1	22	2	3
4554.147058	3.5912016	1	23	2	2
4557.746537	3.5912947	1	24	2	5
4561.362772	3.5911967	1	25	2	3
4564.962315	5.9909297	1	26	1	3
4570.970061	3.5912097	1	27	3	5
4574.577966	3.5910668	1	28	3	4
4578.177396	3.5912631	1	29	3	3
4581.78542	3.5912309	1	30	3	4
4585.393186	3.5912166	1	31	3	1
4589.00108	3.5912232	1	32	3	3
4592.600868	3.5909782	1	33	3	1
4596.216877	3.5912044	1	34	3	2
4599.816439	3.5912275	1	35	3	3
4603.424331	3.5912244	1	36	3	2
4607.032229	3.5912305	1	37	3	5
4610.631788	3.5911946	1	38	3	3
4614.248148	3.5911224	1	39	3	5
4617.847624	3.5911938	1	40	3	4
4621.463809	3.5912557	1	41	3	3
4625.063389	3.5912147	1	42	3	4
4628.671253	3.5912106	1	43	3	1
4632.279273	3.5912393	1	44	3	3
4635.878712	3.5913602	1	45	3	1
4639.486665	3.5911809	1	46	3	2
4643.094523	3.5912149	1	47	3	3
4646.702419	3.5913442	1	48	3	2
4650.310399	3.5911304	1	49	3	5
4653.918206	3.5912088	1	50	3	3
4657.52631	5.9907306	1	51	1	3
4663.525377	3.5913109	1	52	4	5
4667.124983	3.5911474	1	53	4	4
4670.741139	3.5912143	1	54	4	3
4674.349168	3.5912308	1	55	4	4
4677.948726	3.5910675	1	56	4	1
4681.556471	3.5912357	1	57	4	3
4685.164375	3.591222	1	58	4	1
4688.772284	3.5911725	1	59	4	2
4692.380308	3.5910533	1	60	4	3
4695.979738	3.5911831	1	61	4	2
4699.587603	3.591214	1	62	4	5
4703.195573	3.5911465	1	63	4	3
4706.803394	3.5911963	1	64	4	5
4710.403047	3.591068	1	65	4	4
4714.010941	3.5910668	1	66	4	3
4717.618674	3.5912435	1	67	4	4
4721.226583	3.5912609	1	68	4	1
4724.834644	3.5910822	1	69	4	3
4728.442564	3.5910163	1	70	4	1
4732.041962	3.5912017	1	71	4	2
4735.650029	3.5911242	1	72	4	3
4739.257848	3.5910957	1	73	4	2
4742.865737	3.5910945	1	74	4	5
4746.473504	3.5912088	1	75	4	3
4750.081385	5.990981	1	76	1	3
4756.080705	3.5911978	1	77	5	5
4759.688534	3.591212	1	78	5	4
4763.28808	3.5913904	1	79	5	3
4766.904447	3.5910688	1	80	5	4
4770.504011	3.5910657	1	81	5	1
4774.120281	3.5910155	1	82	5	3
4777.719633	3.5912117	1	83	5	1
4781.319202	3.5912217	1	84	5	2
4784.935423	3.5913161	1	85	5	3
4788.543309	3.5911813	1	86	5	2
4792.142828	3.5913292	1	87	5	5
4795.750964	3.591002	1	88	5	3
4799.358674	3.5911186	1	89	5	5
4802.958393	3.591005756	1	90	5	4
4806.566041	3.5913477	1	91	5	3
4810.173938	3.5911936	1	92	5	4
4813.781986	3.5910078	1	93	5	1
4817.389696	3.5912281	1	94	5	3
4820.997705	3.5910529	1	95	5	1
4824.60544	3.5911073	1	96	5	2
4828.204879	3.5911409	1	97	5	3
4831.821096	3.5910628	1	98	5	2
4835.420496	3.5911329	1	99	5	5
4839.028456	3.5911875	1	100	5	3
4842.636162	5.9907642	1	101	1	3
