onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
1220.973099,0,3,77,5,5,1240578.0,1244175.0
1224.572691,0,3,78,5,4,1244176.0,1247774.0
1228.172256,0,3,79,5,3,1247777.0,1251374.0
1231.771785,0,3,80,5,4,1251377.0,1254974.0
1235.371306,0,3,81,5,1,1254976.0,1258573.0
1238.970909,0,3,82,5,3,1258574.0,1262172.0
1242.570453,0,3,83,5,1,1262176.0,1265773.0
1246.170054,0,3,84,5,2,1265773.0,1269371.0
1249.769583,0,3,85,5,3,1269375.0,1272971.0
1253.369122,0,3,86,5,2,1272975.0,1276571.0
1256.968675,0,3,87,5,5,1276573.0,1280170.0
1260.58494,0,3,88,5,3,1280175.0,1283787.0
1264.184495,0,3,89,5,5,1283788.0,1287386.0
1267.784039,0,3,90,5,4,1287388.0,1290986.0
1271.383613,0,3,91,5,3,1290987.0,1294585.0
1274.983162,0,3,92,5,4,1294588.0,1298185.0
1278.582728,0,3,93,5,1,1298188.0,1301784.0
1282.190575,0,3,94,5,3,1301789.0,1305392.0
1285.790125,0,3,95,5,1,1305393.0,1308992.0
1289.389693,0,3,96,5,2,1308993.0,1312591.0
1292.989269,0,3,97,5,3,1312592.0,1316191.0
1296.588826,0,3,98,5,2,1316192.0,1319790.0
1300.188379,0,3,99,5,5,1319791.0,1323390.0
1303.787932,0,3,100,5,3,1323391.0,1326989.0
1309.787192,0,3,101,1,3,1326993.0,1332989.0
