onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
2117.807492,0,2,1,1,3,2101627.0,2107626.0
2121.415324,0,2,2,2,5,2107630.0,2111234.0
2125.014821,0,2,3,2,4,2111236.0,2114833.0
2128.614464,0,2,4,2,3,2114834.0,2118433.0
2132.222109,0,2,5,2,4,2118441.0,2122041.0
2135.829955,0,2,6,2,1,2122044.0,2125649.0
2139.429441,0,2,7,2,3,2125651.0,2129248.0
2143.02891,0,2,8,2,1,2129248.0,2132847.0
2146.628387,0,2,9,2,2,2132849.0,2136446.0
2150.227875,0,2,10,2,3,2136447.0,2140047.0
2153.827361,0,2,11,2,2,2140049.0,2143646.0
2157.426859,0,2,12,2,5,2143647.0,2147245.0
2161.026327,0,2,13,2,3,2147247.0,2150845.0
2164.625963,0,2,14,2,5,2150845.0,2154445.0
2168.233637,0,2,15,2,4,2154448.0,2158052.0
2171.833119,0,2,16,2,3,2158052.0,2161652.0
2175.432646,0,2,17,2,4,2161654.0,2165251.0
2179.032215,0,2,18,2,1,2165252.0,2168851.0
2182.631691,0,2,19,2,3,2168853.0,2172450.0
2186.239387,0,2,20,2,1,2172455.0,2176057.0
2189.838931,0,2,21,2,2,2176058.0,2179656.0
2193.438376,0,2,22,2,3,2179659.0,2183256.0
2197.037886,0,2,23,2,2,2183257.0,2186856.0
2200.637358,0,2,24,2,5,2186857.0,2190455.0
2204.236936,0,2,25,2,3,2190458.0,2194055.0
2210.244308,0,2,26,1,3,2194061.0,2200062.0
2213.85214,0,2,27,3,5,2200066.0,2203670.0
2217.451648,0,2,28,3,4,2203672.0,2207269.0
2221.051091,0,2,29,3,3,2207272.0,2210869.0
2224.650565,0,2,30,3,4,2210870.0,2214468.0
2228.25009,0,2,31,3,1,2214469.0,2218067.0
2231.849579,0,2,32,3,3,2218068.0,2221667.0
2235.449104,0,2,33,3,1,2221669.0,2225267.0
2239.04855,0,2,34,3,2,2225268.0,2228866.0
2242.648136,0,2,35,3,3,2228869.0,2232465.0
2246.247513,0,2,36,3,2,2232467.0,2236065.0
2249.846987,0,2,37,3,5,2236068.0,2239665.0
2253.446488,0,2,38,3,3,2239667.0,2243264.0
2257.045963,0,2,39,3,5,2243265.0,2246863.0
2260.645467,0,2,40,3,4,2246867.0,2250463.0
2264.245048,0,2,41,3,3,2250465.0,2254063.0
2267.844438,0,2,42,3,4,2254065.0,2257662.0
2271.443925,0,2,43,3,1,2257664.0,2261261.0
2275.043404,0,2,44,3,3,2261264.0,2264861.0
2278.642915,0,2,45,3,1,2264865.0,2268461.0
2282.250735,0,2,46,3,2,2268464.0,2272068.0
2285.85021,0,2,47,3,3,2272069.0,2275668.0
2289.449699,0,2,48,3,2,2275669.0,2279267.0
2293.049191,0,2,49,3,5,2279268.0,2282867.0
2296.648676,0,2,50,3,3,2282867.0,2286466.0
2302.647801,0,2,51,1,3,2286468.0,2292465.0
2306.247295,0,2,52,4,5,2292466.0,2296065.0
2309.846769,0,2,53,4,4,2296066.0,2299664.0
2313.446291,0,2,54,4,3,2299666.0,2303264.0
2317.045776,0,2,55,4,4,2303266.0,2306863.0
2320.645261,0,2,56,4,1,2306866.0,2310462.0
2324.244754,0,2,57,4,3,2310466.0,2314062.0
2327.844245,0,2,58,4,1,2314064.0,2317661.0
2331.443754,0,2,59,4,2,2317664.0,2321261.0
2335.043292,0,2,60,4,3,2321262.0,2324860.0
2338.642716,0,2,61,4,2,2324863.0,2328460.0
2342.242215,0,2,62,4,5,2328463.0,2332059.0
2345.850025,0,2,63,4,3,2332063.0,2335667.0
2349.44951,0,2,64,4,5,2335668.0,2339266.0
2353.05732,0,2,65,4,4,2339267.0,2342874.0
2356.656817,0,2,66,4,3,2342875.0,2346474.0
2360.256278,0,2,67,4,4,2346475.0,2350073.0
2363.855765,0,2,68,4,1,2350074.0,2353673.0
2367.455254,0,2,69,4,3,2353674.0,2357271.0
2371.054732,0,2,70,4,1,2357272.0,2360871.0
2374.654227,0,2,71,4,2,2360872.0,2364471.0
2378.253796,0,2,72,4,3,2364475.0,2368071.0
2381.853209,0,2,73,4,2,2368072.0,2371669.0
2385.452719,0,2,74,4,5,2371673.0,2375270.0
2389.0522,0,2,75,4,3,2375272.0,2378869.0
2395.059681,0,2,76,1,3,2378873.0,2384876.0
