onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
348.7693656,0,2,1,1,3,365978.0,371978.0
352.3689389,0,2,2,2,5,371980.0,375577.0
355.96854,0,2,3,2,4,375580.0,379176.0
359.5680957,0,2,4,2,3,379179.0,382776.0
363.1843342,0,2,5,2,4,382788.0,386395.0
366.7922557,0,2,6,2,1,386396.0,390000.0
370.3918159,0,2,7,2,3,390001.0,393599.0
373.9914187,0,2,8,2,1,393600.0,397199.0
377.5909769,0,2,9,2,2,397200.0,400798.0
381.1905392,0,2,10,2,3,400799.0,404398.0
384.7901201,0,2,11,2,2,404399.0,407998.0
388.3897575,0,2,12,2,5,407999.0,411597.0
391.9892784,0,2,13,2,3,411598.0,415197.0
395.5971781,0,2,14,2,5,415201.0,418804.0
399.1968264,0,2,15,2,4,418805.0,422404.0
402.7963466,0,2,16,2,3,422405.0,426004.0
406.3959179,0,2,17,2,4,426005.0,429603.0
409.9954685,0,2,18,2,1,429604.0,433203.0
413.5950519,0,2,19,2,3,433204.0,436802.0
417.1946116,0,2,20,2,1,436804.0,440402.0
420.7942009,0,2,21,2,2,440404.0,444002.0
424.393777,0,2,22,2,3,444003.0,447600.0
427.9933936,0,2,23,2,2,447603.0,451201.0
431.5929191,0,2,24,2,5,451201.0,454800.0
435.2008125,0,2,25,2,3,454804.0,458408.0
441.2001184,0,2,26,1,3,458410.0,464407.0
444.7996674,0,2,27,3,5,464409.0,468006.0
448.3992408,0,2,28,3,4,468011.0,471606.0
451.9988148,0,2,29,3,3,471611.0,475205.0
455.5984176,0,2,30,3,4,475209.0,478805.0
459.2063042,0,2,31,3,1,478813.0,482413.0
462.8058671,0,2,32,3,3,482414.0,486012.0
466.4054517,0,2,33,3,1,486013.0,489612.0
470.0050205,0,2,34,3,2,489613.0,493212.0
473.6045897,0,2,35,3,3,493213.0,496811.0
477.2041861,0,2,36,3,2,496812.0,500411.0
480.8037715,0,2,37,3,5,500412.0,504010.0
484.403323,0,2,38,3,3,504013.0,507610.0
488.0028923,0,2,39,3,5,507612.0,511209.0
491.6024887,0,2,40,3,4,511210.0,514809.0
495.2022683,0,2,41,3,3,514810.0,518409.0
498.8018172,0,2,42,3,4,518410.0,522009.0
502.4011526,0,2,43,3,1,522011.0,525608.0
506.0007356,0,2,44,3,3,525612.0,529207.0
509.6087068,0,2,45,3,1,529212.0,532816.0
513.2082138,0,2,46,3,2,532816.0,536415.0
516.807771,0,2,47,3,3,536416.0,540014.0
520.4073439,0,2,48,3,2,540014.0,543614.0
524.0069253,0,2,49,3,5,543615.0,547214.0
527.6065565,0,2,50,3,3,547214.0,550813.0
533.6057872,0,2,51,1,3,550815.0,556812.0
537.2054224,0,2,52,4,5,556813.0,560411.0
540.8049297,0,2,53,4,4,560412.0,564011.0
544.4045894,0,2,54,4,3,564014.0,567610.0
548.0040828,0,2,55,4,4,567613.0,571210.0
551.6036507,0,2,56,4,1,571212.0,574809.0
555.2032397,0,2,57,4,3,574811.0,578409.0
558.8027807,0,2,58,4,1,578412.0,582008.0
562.402596,0,2,59,4,2,582011.0,585608.0
566.0019592,0,2,60,4,3,585610.0,589208.0
569.6014949,0,2,61,4,2,589209.0,592807.0
573.2010921,0,2,62,4,5,592810.0,596407.0
576.8089687,0,2,63,4,3,596411.0,600015.0
580.4085588,0,2,64,4,5,600018.0,603614.0
584.0081355,0,2,65,4,4,603615.0,607214.0
587.607687,0,2,66,4,3,607215.0,610813.0
591.2072371,0,2,67,4,4,610814.0,614413.0
594.8068118,0,2,68,4,1,614414.0,618013.0
598.4064341,0,2,69,4,3,618015.0,621612.0
602.00595,0,2,70,4,1,621613.0,625211.0
605.6055647,0,2,71,4,2,625214.0,628812.0
609.2051069,0,2,72,4,3,628813.0,632411.0
612.8047223,0,2,73,4,2,632413.0,636010.0
616.404277,0,2,74,4,5,636011.0,639610.0
620.0038783,0,2,75,4,3,639611.0,643209.0
626.00313,0,2,76,1,3,643212.0,649208.0
629.6110363,0,2,77,5,5,649211.0,652817.0
633.2105915,0,2,78,5,4,652818.0,656417.0
636.810311,0,2,79,5,3,656417.0,660016.0
640.4180744,0,2,80,5,4,660023.0,663624.0
644.0176318,0,2,81,5,1,663626.0,667223.0
647.617201,0,2,82,5,3,667224.0,670823.0
651.2167875,0,2,83,5,1,670825.0,674423.0
654.8163588,0,2,84,5,2,674424.0,678022.0
658.4160361,0,2,85,5,3,678023.0,681621.0
662.0154826,0,2,86,5,2,681622.0,685221.0
665.6150995,0,2,87,5,5,685223.0,688820.0
669.2146347,0,2,88,5,3,688821.0,692420.0
672.8141909,0,2,89,5,5,692420.0,696020.0
676.4137599,0,2,90,5,4,696022.0,699619.0
680.0133024,0,2,91,5,3,699620.0,703219.0
683.6128971,0,2,92,5,4,703221.0,706819.0
687.2124562,0,2,93,5,1,706820.0,710418.0
690.8203433,0,2,94,5,3,710422.0,714025.0
694.4199059,0,2,95,5,1,714026.0,717624.0
698.0194667,0,2,96,5,2,717625.0,721224.0
701.6190342,0,2,97,5,3,721225.0,724824.0
705.2186188,0,2,98,5,2,724825.0,728424.0
708.8182031,0,2,99,5,5,728425.0,732023.0
712.4177583,0,2,100,5,3,732024.0,735623.0
718.4170449,0,2,101,1,3,735626.0,741622.0
