onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
2790.711782,0,3,1,1,3,2774527.0,2780526.0
2794.319599,0,3,2,2,5,2780530.0,2784133.0
2797.919212,0,3,3,2,4,2784134.0,2787733.0
2801.526882,0,3,4,2,3,2787736.0,2791341.0
2805.126528,0,3,5,2,4,2791343.0,2794943.0
2808.734227,0,3,6,2,1,2794946.0,2798548.0
2812.333872,0,3,7,2,3,2798549.0,2802148.0
2815.933301,0,3,8,2,1,2802150.0,2805747.0
2819.532662,0,3,9,2,2,2805749.0,2809347.0
2823.13229,0,3,10,2,3,2809347.0,2812946.0
2826.731632,0,3,11,2,2,2812947.0,2816545.0
2830.331167,0,3,12,2,5,2816546.0,2820144.0
2833.930625,0,3,13,2,3,2820146.0,2823744.0
2837.530107,0,3,14,2,5,2823745.0,2827343.0
2841.129611,0,3,15,2,4,2827344.0,2830943.0
2844.729088,0,3,16,2,3,2830944.0,2834542.0
2848.328575,0,3,17,2,4,2834545.0,2838142.0
2851.928061,0,3,18,2,1,2838143.0,2841741.0
2855.527549,0,3,19,2,3,2841743.0,2845341.0
2859.13536,0,3,20,2,1,2845345.0,2848948.0
2862.734932,0,3,21,2,2,2848949.0,2852549.0
2866.334345,0,3,22,2,3,2852549.0,2856147.0
2869.942126,0,3,23,2,2,2856153.0,2859755.0
2873.541641,0,3,24,2,5,2859757.0,2863354.0
2877.141128,0,3,25,2,3,2863355.0,2866954.0
2883.148747,0,3,26,1,3,2866961.0,2872962.0
2886.748122,0,3,27,3,5,2872964.0,2876561.0
2890.355929,0,3,28,3,4,2876565.0,2880168.0
2893.955419,0,3,29,3,3,2880169.0,2883769.0
2897.554915,0,3,30,3,4,2883770.0,2887368.0
2901.154399,0,3,31,3,1,2887369.0,2890967.0
2904.753889,0,3,32,3,3,2890968.0,2894567.0
2908.353378,0,3,33,3,1,2894570.0,2898166.0
2911.95287,0,3,34,3,2,2898167.0,2901766.0
2915.552355,0,3,35,3,3,2901767.0,2905365.0
2919.151839,0,3,36,3,2,2905366.0,2908964.0
2922.751318,0,3,37,3,5,2908967.0,2912564.0
2926.350796,0,3,38,3,3,2912565.0,2916164.0
2929.950295,0,3,39,3,5,2916165.0,2919763.0
2933.549797,0,3,40,3,4,2919764.0,2923362.0
2937.149304,0,3,41,3,3,2923363.0,2926962.0
2940.748793,0,3,42,3,4,2926963.0,2930562.0
2944.348255,0,3,43,3,1,2930565.0,2934161.0
