9.487480000000000000e+06,nan,nan
9.487481000000000000e+06,nan,nan
9.487482000000000000e+06,nan,nan
9.487483000000000000e+06,nan,nan
9.487484000000000000e+06,nan,nan
9.487485000000000000e+06,nan,nan
9.487486000000000000e+06,nan,nan
9.487487000000000000e+06,nan,nan
9.487488000000000000e+06,nan,nan
9.487489000000000000e+06,nan,nan
9.487490000000000000e+06,nan,nan
9.487491000000000000e+06,nan,nan
9.487492000000000000e+06,nan,nan
9.487493000000000000e+06,nan,nan
9.487494000000000000e+06,nan,nan
9.487495000000000000e+06,nan,nan
9.487496000000000000e+06,nan,nan
9.487497000000000000e+06,nan,nan
9.487498000000000000e+06,nan,nan
9.487499000000000000e+06,nan,nan
9.487500000000000000e+06,nan,nan
9.487501000000000000e+06,nan,nan
9.487502000000000000e+06,nan,nan
9.487503000000000000e+06,nan,nan
9.487504000000000000e+06,nan,nan
9.487505000000000000e+06,nan,nan
9.487506000000000000e+06,nan,nan
9.487507000000000000e+06,nan,nan
9.487508000000000000e+06,nan,nan
9.487509000000000000e+06,nan,nan
9.487510000000000000e+06,nan,nan
9.487511000000000000e+06,nan,nan
9.487512000000000000e+06,nan,nan
9.487513000000000000e+06,nan,nan
9.487514000000000000e+06,nan,nan
9.487515000000000000e+06,nan,nan
9.487516000000000000e+06,nan,nan
9.487517000000000000e+06,nan,nan
9.487518000000000000e+06,nan,nan
9.487519000000000000e+06,nan,nan
9.487520000000000000e+06,nan,nan
9.487521000000000000e+06,nan,nan
9.487522000000000000e+06,nan,nan
9.487523000000000000e+06,nan,nan
9.487524000000000000e+06,nan,nan
9.487525000000000000e+06,nan,nan
9.487526000000000000e+06,nan,nan
9.487527000000000000e+06,nan,nan
9.487528000000000000e+06,nan,nan
9.487529000000000000e+06,nan,nan
9.487530000000000000e+06,nan,nan
9.487531000000000000e+06,nan,nan
9.487532000000000000e+06,nan,nan
9.487533000000000000e+06,nan,nan
9.487534000000000000e+06,nan,nan
9.487535000000000000e+06,nan,nan
9.487536000000000000e+06,nan,nan
9.487537000000000000e+06,nan,nan
9.487538000000000000e+06,nan,nan
9.487539000000000000e+06,nan,nan
9.487540000000000000e+06,nan,nan
9.487541000000000000e+06,nan,nan
9.487542000000000000e+06,nan,nan
9.487543000000000000e+06,nan,nan
9.487544000000000000e+06,nan,nan
9.487545000000000000e+06,nan,nan
9.487546000000000000e+06,nan,nan
9.487547000000000000e+06,nan,nan
9.487548000000000000e+06,nan,nan
9.487549000000000000e+06,nan,nan
9.487550000000000000e+06,nan,nan
9.487551000000000000e+06,nan,nan
9.487552000000000000e+06,nan,nan
9.487553000000000000e+06,nan,nan
9.487554000000000000e+06,nan,nan
9.487555000000000000e+06,nan,nan
9.487556000000000000e+06,nan,nan
9.487557000000000000e+06,nan,nan
9.487558000000000000e+06,nan,nan
9.487559000000000000e+06,nan,nan
9.487560000000000000e+06,nan,nan
9.487561000000000000e+06,nan,nan
9.487562000000000000e+06,nan,nan
9.487563000000000000e+06,nan,nan
9.487564000000000000e+06,nan,nan
9.487565000000000000e+06,nan,nan
9.487566000000000000e+06,nan,nan
9.487567000000000000e+06,nan,nan
9.487568000000000000e+06,nan,nan
9.487569000000000000e+06,nan,nan
9.487570000000000000e+06,nan,nan
9.487571000000000000e+06,nan,nan
9.487572000000000000e+06,nan,nan
9.487573000000000000e+06,nan,nan
9.487574000000000000e+06,nan,nan
9.487575000000000000e+06,nan,nan
9.487576000000000000e+06,nan,nan
9.487577000000000000e+06,nan,nan
9.487578000000000000e+06,nan,nan
9.487579000000000000e+06,nan,nan
9.487580000000000000e+06,nan,nan
9.487581000000000000e+06,nan,nan
9.487582000000000000e+06,nan,nan
9.487583000000000000e+06,nan,nan
9.487584000000000000e+06,nan,nan
9.487585000000000000e+06,nan,nan
9.487586000000000000e+06,nan,nan
9.487587000000000000e+06,nan,nan
9.487588000000000000e+06,nan,nan
9.487589000000000000e+06,nan,nan
9.487590000000000000e+06,nan,nan
9.487591000000000000e+06,nan,nan
9.487592000000000000e+06,nan,nan
9.487593000000000000e+06,nan,nan
9.487594000000000000e+06,nan,nan
9.487595000000000000e+06,nan,nan
9.487596000000000000e+06,nan,nan
9.487597000000000000e+06,nan,nan
9.487598000000000000e+06,nan,nan
9.487599000000000000e+06,nan,nan
9.487600000000000000e+06,nan,nan
9.487601000000000000e+06,nan,nan
9.487602000000000000e+06,nan,nan
9.487603000000000000e+06,nan,nan
9.487604000000000000e+06,nan,nan
9.487605000000000000e+06,nan,nan
9.487606000000000000e+06,nan,nan
9.487607000000000000e+06,nan,nan
9.487608000000000000e+06,nan,nan
9.487609000000000000e+06,nan,nan
9.487610000000000000e+06,nan,nan
9.487611000000000000e+06,nan,nan
9.487612000000000000e+06,nan,nan
9.487613000000000000e+06,nan,nan
9.487614000000000000e+06,nan,nan
9.487615000000000000e+06,nan,nan
9.487616000000000000e+06,nan,nan
9.487617000000000000e+06,nan,nan
9.487618000000000000e+06,nan,nan
9.487619000000000000e+06,nan,nan
9.487620000000000000e+06,nan,nan
9.487621000000000000e+06,nan,nan
9.487622000000000000e+06,nan,nan
9.487623000000000000e+06,nan,nan
9.487624000000000000e+06,nan,nan
9.487625000000000000e+06,nan,nan
9.487626000000000000e+06,nan,nan
9.487627000000000000e+06,nan,nan
9.487628000000000000e+06,nan,nan
9.487629000000000000e+06,nan,nan
9.487630000000000000e+06,nan,nan
9.487631000000000000e+06,nan,nan
9.487632000000000000e+06,nan,nan
9.487633000000000000e+06,nan,nan
9.487634000000000000e+06,nan,nan
9.487635000000000000e+06,nan,nan
9.487636000000000000e+06,nan,nan
9.487637000000000000e+06,nan,nan
9.487638000000000000e+06,nan,nan
9.487639000000000000e+06,nan,nan
9.487640000000000000e+06,nan,nan
9.487641000000000000e+06,nan,nan
9.487642000000000000e+06,nan,nan
9.487643000000000000e+06,nan,nan
9.487644000000000000e+06,nan,nan
9.487645000000000000e+06,nan,nan
9.487646000000000000e+06,nan,nan
9.487647000000000000e+06,nan,nan
9.487648000000000000e+06,nan,nan
9.487649000000000000e+06,nan,nan
9.487650000000000000e+06,nan,nan
9.487651000000000000e+06,nan,nan
9.487652000000000000e+06,nan,nan
9.487653000000000000e+06,nan,nan
9.487654000000000000e+06,nan,nan
9.487655000000000000e+06,nan,nan
9.487656000000000000e+06,nan,nan
9.487657000000000000e+06,nan,nan
9.487658000000000000e+06,nan,nan
9.487659000000000000e+06,nan,nan
9.487660000000000000e+06,nan,nan
9.487661000000000000e+06,nan,nan
9.487662000000000000e+06,nan,nan
9.487663000000000000e+06,nan,nan
9.487664000000000000e+06,nan,nan
9.487665000000000000e+06,nan,nan
9.487666000000000000e+06,nan,nan
9.487667000000000000e+06,nan,nan
9.487668000000000000e+06,nan,nan
9.487669000000000000e+06,nan,nan
9.487670000000000000e+06,nan,nan
9.487671000000000000e+06,nan,nan
9.487672000000000000e+06,nan,nan
9.487673000000000000e+06,nan,nan
9.487674000000000000e+06,nan,nan
9.487675000000000000e+06,nan,nan
9.487676000000000000e+06,nan,nan
9.487677000000000000e+06,nan,nan
9.487678000000000000e+06,nan,nan
9.487679000000000000e+06,nan,nan
9.487680000000000000e+06,nan,nan
9.487681000000000000e+06,nan,nan
9.487682000000000000e+06,nan,nan
9.487683000000000000e+06,nan,nan
9.487684000000000000e+06,nan,nan
9.487685000000000000e+06,nan,nan
9.487686000000000000e+06,nan,nan
9.487687000000000000e+06,nan,nan
9.487688000000000000e+06,nan,nan
9.487689000000000000e+06,nan,nan
9.487690000000000000e+06,nan,nan
9.487691000000000000e+06,nan,nan
9.487692000000000000e+06,nan,nan
9.487693000000000000e+06,nan,nan
9.487694000000000000e+06,nan,nan
9.487695000000000000e+06,nan,nan
9.487696000000000000e+06,nan,nan
9.487697000000000000e+06,nan,nan
9.487698000000000000e+06,nan,nan
9.487699000000000000e+06,nan,nan
