onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
1758.167173,0,1,71,4,2,1744389.0,1747988.0
1761.766664,0,1,72,4,3,1747989.0,1751588.0
1765.366148,0,1,73,4,2,1751589.0,1755187.0
1768.965633,0,1,74,4,5,1755189.0,1758786.0
1772.565175,0,1,75,4,3,1758789.0,1762386.0
1778.572593,0,1,76,1,3,1762390.0,1768393.0
1782.172056,0,1,77,5,5,1768395.0,1771992.0
1785.771553,0,1,78,5,4,1771993.0,1775592.0
1789.371047,0,1,79,5,3,1775593.0,1779192.0
1792.970518,0,1,80,5,4,1779193.0,1782791.0
1796.569992,0,1,81,5,1,1782792.0,1786390.0
1800.16947,0,1,82,5,3,1786391.0,1789990.0
1803.768964,0,1,83,5,1,1789991.0,1793590.0
1807.368436,0,1,84,5,2,1793591.0,1797189.0
1810.967951,0,1,85,5,3,1797190.0,1800789.0
1814.567436,0,1,86,5,2,1800790.0,1804388.0
1818.16693,0,1,87,5,5,1804389.0,1807988.0
1821.766418,0,1,88,5,3,1807988.0,1811587.0
1825.365885,0,1,89,5,5,1811588.0,1815186.0
1828.965364,0,1,90,5,4,1815188.0,1818786.0
1832.564907,0,1,91,5,3,1818790.0,1822385.0
1836.164382,0,1,92,5,4,1822389.0,1825985.0
1839.763841,0,1,93,5,1,1825987.0,1829585.0
1843.363372,0,1,94,5,3,1829585.0,1833184.0
1846.962791,0,1,95,5,1,1833186.0,1836783.0
1850.562286,0,1,96,5,2,1836787.0,1840383.0
1854.161773,0,1,97,5,3,1840387.0,1843983.0
1857.761279,0,1,98,5,2,1843986.0,1847582.0
1861.369102,0,1,99,5,5,1847588.0,1851189.0
1864.968592,0,1,100,5,3,1851190.0,1854788.0
1870.967721,0,1,101,1,3,1854792.0,1860788.0
