onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
940.1404636,0,3,1,1,3,957346.0,963344.0
943.7400039,0,3,2,2,5,963348.0,966943.0
947.3396075,0,3,3,2,4,966948.0,970543.0
950.9474978,0,3,4,2,3,970547.0,974151.0
954.547061,0,3,5,2,4,974154.0,977752.0
958.1466496,0,3,6,2,1,977753.0,981351.0
961.7461623,0,3,7,2,3,981352.0,984950.0
965.3457278,0,3,8,2,1,984951.0,988549.0
968.9453085,0,3,9,2,2,988552.0,992149.0
972.5448615,0,3,10,2,3,992150.0,995748.0
976.1444275,0,3,11,2,2,995749.0,999348.0
979.7440264,0,3,12,2,5,999349.0,1002948.0
983.3519437,0,3,13,2,3,1002951.0,1006555.0
986.9515378,0,3,14,2,5,1006556.0,1010155.0
990.5510588,0,3,15,2,4,1010157.0,1013754.0
994.150626,0,3,16,2,3,1013758.0,1017354.0
997.7502446,0,3,17,2,4,1017355.0,1020954.0
1001.358098,0,3,18,2,1,1020957.0,1024561.0
1004.957821,0,3,19,2,3,1024562.0,1028161.0
1008.557216,0,3,20,2,1,1028163.0,1031760.0
1012.15677,0,3,21,2,2,1031761.0,1035360.0
1015.756334,0,3,22,2,3,1035362.0,1038959.0
1019.355913,0,3,23,2,2,1038961.0,1042559.0
1022.955496,0,3,24,2,5,1042560.0,1046158.0
1026.555034,0,3,25,2,3,1046159.0,1049758.0
1032.562671,0,3,26,1,3,1049764.0,1055766.0
1036.162384,0,3,27,3,5,1055767.0,1059365.0
1039.761777,0,3,28,3,4,1059367.0,1062965.0
1043.369683,0,3,29,3,3,1062970.0,1066573.0
1046.969334,0,3,30,3,4,1066573.0,1070173.0
1050.56882,0,3,31,3,1,1070174.0,1073771.0
1054.168414,0,3,32,3,3,1073772.0,1077372.0
1057.767961,0,3,33,3,1,1077374.0,1080971.0
1061.367496,0,3,34,3,2,1080973.0,1084570.0
1064.967059,0,3,35,3,3,1084572.0,1088170.0
1068.566711,0,3,36,3,2,1088173.0,1091769.0
