onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
74607.35503,3.5929063,3,72,4,3,10640834.0,10644434.0
74610.95625,3.5929137,3,73,4,2,10644437.0,10648035.0
74614.55749,3.5928039,3,74,4,5,10648037.0,10651636.0
74618.15867,3.5929254,3,75,4,3,10651638.0,10655238.0
74621.75983,5.9936998,3,76,1,3,10655240.0,10661240.0
74627.76184,3.5928978,3,77,5,5,10661241.0,10664841.0
74631.36319,3.5927479,3,78,5,4,10664842.0,10668442.0
74634.96434,3.592808,3,79,5,3,10668443.0,10672043.0
74638.56546,3.5928579,3,80,5,4,10672044.0,10675644.0
74642.16667,3.5928906,3,81,5,1,10675646.0,10679245.0
74645.76784,3.5928953,3,82,5,3,10679247.0,10682847.0
74649.36903,3.5929144,3,83,5,1,10682848.0,10686448.0
74652.97021,3.5929382,3,84,5,2,10686449.0,10690049.0
74656.57143,3.5930203,3,85,5,3,10690051.0,10693651.0
74660.17276,3.5927615,3,86,5,2,10693654.0,10697252.0
74663.77388,3.5928037,3,87,5,5,10697253.0,10700853.0
74667.37507,3.5927967,3,88,5,3,10700854.0,10704454.0
74670.97623,3.5929036,3,89,5,5,10704457.0,10708056.0
74674.57743,3.5929084,3,90,5,4,10708057.0,10711657.0
74678.17868,3.5929316,3,91,5,3,10711658.0,10715258.0
74681.77991,3.5928915,3,92,5,4,10715259.0,10718859.0
74685.38113,3.5928079,3,93,5,1,10718860.0,10722460.0
74688.98223,3.5928914,3,94,5,3,10722462.0,10726062.0
74692.5835,3.592834,3,95,5,1,10726063.0,10729663.0
74696.18465,3.5928852,3,96,5,2,10729664.0,10733264.0
74699.7859,3.5928391,3,97,5,3,10733267.0,10736866.0
74703.38708,3.5928743,3,98,5,2,10736867.0,10740467.0
74706.98831,3.5928592,3,99,5,5,10740468.0,10744068.0
74710.58944,3.5928935,3,100,5,3,10744069.0,10747669.0
74714.19061,5.9937508,3,101,1,3,10747673.0,10753671.0
