onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
3835.795031,0,2,1,1,3,3319116.0,3325114.0
3839.402845,0,2,2,2,5,3325120.0,3328721.0
3843.002356,0,2,3,2,4,3328722.0,3332321.0
3846.601805,0,2,4,2,3,3332322.0,3335920.0
3850.209652,0,2,5,2,4,3335928.0,3339529.0
3853.809265,0,2,6,2,1,3339530.0,3343128.0
3857.408606,0,2,7,2,3,3343129.0,3346727.0
3861.008181,0,2,8,2,1,3346728.0,3350326.0
3864.615956,0,2,9,2,2,3350330.0,3353934.0
3868.215476,0,2,10,2,3,3353935.0,3357534.0
3871.814884,0,2,11,2,2,3357535.0,3361133.0
3875.414365,0,2,12,2,5,3361134.0,3364733.0
3879.013823,0,2,13,2,3,3364735.0,3368332.0
3882.613307,0,2,14,2,5,3368333.0,3371931.0
3886.212788,0,2,15,2,4,3371932.0,3375531.0
3889.812303,0,2,16,2,3,3375533.0,3379130.0
3893.420125,0,2,17,2,4,3379135.0,3382739.0
3897.019734,0,2,18,2,1,3382739.0,3386338.0
3900.619071,0,2,19,2,3,3386339.0,3389938.0
3904.218565,0,2,20,2,1,3389939.0,3393536.0
3907.818046,0,2,21,2,2,3393537.0,3397136.0
3911.41766,0,2,22,2,3,3397137.0,3400736.0
3915.017063,0,2,23,2,2,3400737.0,3404335.0
3918.616484,0,2,24,2,5,3404337.0,3407934.0
3922.215978,0,2,25,2,3,3407936.0,3411534.0
3928.223444,0,2,26,1,3,3411542.0,3417542.0
3931.822933,0,2,27,3,5,3417543.0,3421141.0
3935.422391,0,2,28,3,4,3421142.0,3424740.0
3939.021894,0,2,29,3,3,3424741.0,3428340.0
3942.621373,0,2,30,3,4,3428340.0,3431940.0
3946.220976,0,2,31,3,1,3431940.0,3435539.0
3949.820348,0,2,32,3,3,3435542.0,3439139.0
3953.419832,0,2,33,3,1,3439139.0,3442738.0
3957.019382,0,2,34,3,2,3442740.0,3446338.0
3960.618963,0,2,35,3,3,3446339.0,3449937.0
3964.218284,0,2,36,3,2,3449938.0,3453536.0
3967.81776,0,2,37,3,5,3453538.0,3457135.0
3971.417221,0,2,38,3,3,3457136.0,3460736.0
3975.016768,0,2,39,3,5,3460738.0,3464335.0
3978.616219,0,2,40,3,4,3464336.0,3467934.0
3982.215692,0,2,41,3,3,3467935.0,3471533.0
3985.815175,0,2,42,3,4,3471538.0,3475133.0
3989.41476,0,2,43,3,1,3475137.0,3478732.0
3993.014155,0,2,44,3,3,3478735.0,3482331.0
3996.622023,0,2,45,3,1,3482338.0,3485940.0
4000.221444,0,2,46,3,2,3485943.0,3489539.0
4003.820911,0,2,47,3,3,3489540.0,3493139.0
4007.420411,0,2,48,3,2,3493140.0,3496738.0
4011.019899,0,2,49,3,5,3496739.0,3500337.0
4014.619397,0,2,50,3,3,3500338.0,3503937.0
4020.618536,0,2,51,1,3,3503939.0,3509936.0
4024.226413,0,2,52,4,5,3509939.0,3513544.0
4027.82602,0,2,53,4,4,3513545.0,3517144.0
4031.42527,0,2,54,4,3,3517146.0,3520743.0
4035.024793,0,2,55,4,4,3520744.0,3524342.0
4038.632752,0,2,56,4,1,3524348.0,3527950.0
4042.232108,0,2,57,4,3,3527951.0,3531550.0
4045.831565,0,2,58,4,1,3531552.0,3535149.0
4049.431038,0,2,59,4,2,3535150.0,3538748.0
4053.03055,0,2,60,4,3,3538750.0,3542348.0
4056.630043,0,2,61,4,2,3542349.0,3545947.0
4060.229526,0,2,62,4,5,3545948.0,3549547.0
4063.829066,0,2,63,4,3,3549548.0,3553146.0
4067.428499,0,2,64,4,5,3553149.0,3556745.0
4071.027959,0,2,65,4,4,3556748.0,3560345.0
4074.627468,0,2,66,4,3,3560346.0,3563945.0
4078.226946,0,2,67,4,4,3563946.0,3567544.0
4081.826431,0,2,68,4,1,3567546.0,3571144.0
4085.425913,0,2,69,4,3,3571145.0,3574743.0
4089.025569,0,2,70,4,1,3574748.0,3578343.0
4092.624886,0,2,71,4,2,3578346.0,3581942.0
4096.232796,0,2,72,4,3,3581948.0,3585550.0
4099.832278,0,2,73,4,2,3585551.0,3589149.0
4103.43167,0,2,74,4,5,3589150.0,3592749.0
4107.031142,0,2,75,4,3,3592750.0,3596348.0
4113.038648,0,2,76,1,3,3596353.0,3602355.0
4116.638129,0,2,77,5,5,3602357.0,3605955.0
4120.237604,0,2,78,5,4,3605958.0,3609555.0
4123.837108,0,2,79,5,3,3609556.0,3613154.0
4127.444857,0,2,80,5,4,3613158.0,3616762.0
4131.044375,0,2,81,5,1,3616763.0,3620361.0
4134.643861,0,2,82,5,3,3620364.0,3623961.0
4138.243353,0,2,83,5,1,3623962.0,3627560.0
4141.842843,0,2,84,5,2,3627561.0,3631160.0
4145.442312,0,2,85,5,3,3631162.0,3634759.0
4149.050396,0,2,86,5,2,3634766.0,3638367.0
4152.649639,0,2,87,5,5,3638370.0,3641967.0
