onset	duration	run_number	trial_number	task	fixation_position
3168.895151	6.0074978	1	1	1	3
3174.911002	3.5912077	1	2	2	5
3178.510543	3.5912375	1	3	2	4
3182.118629	3.5910528	1	4	2	3
3185.734709	3.5912782	1	5	2	4
3189.342642	3.5911559	1	6	2	1
3192.950596	3.5910796	1	7	2	3
3196.558342	3.5912327	1	8	2	1
3200.157916	3.591441573	1	9	2	2
3203.765849	3.5911899	1	10	2	3
3207.382143	3.5911118	1	11	2	2
3210.98159	3.5912219	1	12	2	5
3214.581146	3.59123	1	13	2	3
3218.197401	3.5911833	1	14	2	5
3221.796901	3.5912294	1	15	2	4
3225.404798	3.5911656	1	16	2	3
3229.012631	3.5911119	1	17	2	4
3232.62052	3.5910634	1	18	2	1
3236.228381	3.5910121	1	19	2	3
3239.827716	3.5911308	1	20	2	1
3243.435511	3.5911658	1	21	2	2
3247.043343	3.5911283	1	22	2	3
3250.651117	3.5911673	1	23	2	2
3254.258965	3.5911456	1	24	2	5
3257.858448	3.5911279	1	25	2	3
3261.474573	5.9908121	1	26	1	3
3267.482164	3.5910176	1	27	3	5
3271.081673	3.5909997	1	28	3	4
3274.689319	3.591152	1	29	3	3
3278.288805	3.5911478	1	30	3	4
3281.896616	3.5911794	1	31	3	1
3285.504445	3.5911615	1	32	3	3
3289.11225	3.5911251	1	33	3	1
3292.711714	3.5911424	1	34	3	2
3296.319527	3.5911452	1	35	3	3
3299.935779	3.5910376	1	36	3	2
3303.53515	3.5911422	1	37	3	5
3307.142972	3.5911446	1	38	3	3
3310.750914	3.5911161	1	39	3	5
3314.358623	3.5911046	1	40	3	4
3317.958049	3.5911591	1	41	3	3
3321.574194	3.5911619	1	42	3	4
3325.173689	3.5911603	1	43	3	1
3328.773166	3.591153	1	44	3	3
3332.389379	3.5910695	1	45	3	1
3335.988779	3.5911443	1	46	3	2
3339.60493	3.5911938	1	47	3	3
3343.20457	3.5909872	1	48	3	2
3346.812298	3.5910619	1	49	3	5
3350.420117	3.5910693	1	50	3	3
3354.027838	5.9908539	1	51	1	3
3360.035334	3.5912446	1	52	4	5
3363.634872	3.5910888	1	53	4	4
3367.242753	3.5909884	1	54	4	3
3370.850408	3.5911609	1	55	4	4
3374.458233	3.5911878	1	56	4	1
3378.057716	3.5911469	1	57	4	3
3381.665531	3.5911606	1	58	4	1
3385.273354	3.5911488	1	59	4	2
3388.881292	3.5909847	1	60	4	3
3392.480642	3.5911068	1	61	4	2
3396.096746	3.5911572	1	62	4	5
3399.696248	3.5911647	1	63	4	3
3403.304075	3.5912493	1	64	4	5
3406.911906	3.5911001	1	65	4	4
3410.511381	3.591103	1	66	4	3
3414.127496	3.5911316	1	67	4	4
3417.726978	3.5911332	1	68	4	1
3421.334775	3.5911524	1	69	4	3
3424.942603	3.5911837	1	70	4	1
3428.550443	3.5911687	1	71	4	2
3432.149948	3.5912407	1	72	4	3
3435.75792	3.5909728	1	73	4	2
3439.374124	3.590893652	1	74	4	5
3442.973351	3.5911326	1	75	4	3
3446.581161	5.9908064	1	76	1	3
3452.580306	3.5911366	1	77	5	5
3456.196441	3.5911616	1	78	5	4
3459.795935	3.5912617	1	79	5	3
3463.403763	3.5911841	1	80	5	4
3467.011563	3.5911324	1	81	5	1
3470.619375	3.5911483	1	82	5	3
3474.227194	3.5911482	1	83	5	1
3477.82667	3.5911684	1	84	5	2
3481.434498	3.5911474	1	85	5	3
3485.042287	3.5911583	1	86	5	2
3488.650148	3.5912055	1	87	5	5
3492.257938	3.5911313	1	88	5	3
3495.857405	3.5911369	1	89	5	5
3499.465351	3.5909905	1	90	5	4
3503.073049	3.5911598	1	91	5	3
3506.681004	3.5910336	1	92	5	4
3510.280329	3.5911416	1	93	5	1
3513.896578	3.5910335	1	94	5	3
3517.49596	3.5912406	1	95	5	1
3521.11211	3.5911592	1	96	5	2
3524.711697	3.5910546	1	97	5	3
3528.319444	3.5910899	1	98	5	2
3531.927215	3.5912257	1	99	5	5
3535.535052	3.5911743	1	100	5	3
3539.142855	5.9907834	1	101	1	3
