onset	duration	run_number	trial_number	task	fixation_position
91917.62085	5.9936776	1	1	1	3
91923.6228	3.5928635	1	2	2	5
91927.22401	3.5928748	1	3	2	4
91930.82527	3.592896	1	4	2	3
91934.43475	3.5928127	1	5	2	4
91938.03588	3.592935	1	6	2	1
91941.63717	3.5928266	1	7	2	3
91945.23838	3.5928116	1	8	2	1
91948.83954	3.5928535	1	9	2	2
91952.44073	3.5928926	1	10	2	3
91956.04199	3.5928509	1	11	2	2
91959.64315	3.5929117	1	12	2	5
91963.24433	3.5928999	1	13	2	3
91966.84558	3.5927952	1	14	2	5
91970.44675	3.5928213	1	15	2	4
91974.04789	3.5930462	1	16	2	3
91977.64914	3.5928827	1	17	2	4
91981.25046	3.5928146	1	18	2	1
91984.85151	3.592915	1	19	2	3
91988.4528	3.5928717	1	20	2	1
91992.05396	3.5928628	1	21	2	2
91995.65514	3.5928931	1	22	2	3
91999.25637	3.5928393	1	23	2	2
92002.8575	3.5929368	1	24	2	5
92006.45871	3.5930294	1	25	2	3
92010.05997	5.9936655	1	26	1	3
92016.06201	3.5928306	1	27	3	5
92019.67151	3.5928564	1	28	3	4
92023.27266	3.5929197	1	29	3	3
92026.87392	3.5928989	1	30	3	4
92030.47515	3.5928937	1	31	3	1
92034.07632	3.5928627	1	32	3	3
92037.67751	3.5927886	1	33	3	1
92041.2787	3.5928905	1	34	3	2
92044.87996	3.592824	1	35	3	3
92048.48117	3.5928254	1	36	3	2
92052.08236	3.5928923	1	37	3	5
92055.68353	3.5928834	1	38	3	3
92059.28468	3.5929214	1	39	3	5
92062.88593	3.5928594	1	40	3	4
92066.48717	3.5928647	1	41	3	3
92070.08838	3.5927876	1	42	3	4
92073.68957	3.5927756	1	43	3	1
92077.29071	3.5929393	1	44	3	3
92080.8919	3.5930284	1	45	3	1
92084.49314	3.5928732	1	46	3	2
92088.09445	3.5928024	1	47	3	3
92091.69555	3.5928138	1	48	3	2
92095.29679	3.5927763	1	49	3	5
92098.89799	3.5928009	1	50	3	3
92102.49912	5.9936744	1	51	1	3
92108.5012	3.5928178	1	52	4	5
92112.10236	3.5928759	1	53	4	4
92115.70353	3.5929357	1	54	4	3
92119.30477	3.5928426	1	55	4	4
92122.90594	3.5928594	1	56	4	1
92126.50716	3.592868	1	57	4	3
92130.10833	3.5928996	1	58	4	1
92133.70956	3.5928739	1	59	4	2
92137.31081	3.5927301	1	60	4	3
92140.91194	3.5928599	1	61	4	2
92144.51322	3.5928477	1	62	4	5
92148.11437	3.5928517	1	63	4	3
92151.71557	3.5928735	1	64	4	5
92155.31681	3.5928751	1	65	4	4
92158.91805	3.5928067	1	66	4	3
92162.5192	3.5928689	1	67	4	4
92166.12039	3.5929039	1	68	4	1
92169.72159	3.5928863	1	69	4	3
92173.32278	3.5928733	1	70	4	1
92176.92396	3.5929099	1	71	4	2
92180.52524	3.5928412	1	72	4	3
92184.1264	3.5928509	1	73	4	2
92187.72759	3.5928643	1	74	4	5
92191.32885	3.5928182	1	75	4	3
92194.93	5.9936546	1	76	1	3
92200.93205	3.5928744	1	77	5	5
92204.53326	3.5928013	1	78	5	4
92208.13446	3.5928388	1	79	5	3
92211.73563	3.5928671	1	80	5	4
92215.33686	3.5928361	1	81	5	1
92218.93803	3.5929049	1	82	5	3
92222.53932	3.5928136	1	83	5	1
92226.14044	3.5928585	1	84	5	2
92229.7416	3.5929497	1	85	5	3
92233.34284	3.5928261	1	86	5	2
92236.94402	3.5929316	1	87	5	5
92240.54529	3.5927366	1	88	5	3
92244.14645	3.5928397	1	89	5	5
92247.74759	3.5928993	1	90	5	4
92251.34882	3.5928575	1	91	5	3
92254.95006	3.5928705	1	92	5	4
92258.55126	3.5928691	1	93	5	1
92262.1525	3.5928839	1	94	5	3
92265.75367	3.5929014	1	95	5	1
92269.3549	3.5928203	1	96	5	2
92272.95603	3.592953	1	97	5	3
92276.55732	3.5928086	1	98	5	2
92280.15844	3.5929082	1	99	5	5
92283.75972	3.5928942	1	100	5	3
92287.36092	5.9936175	1	101	1	3
