onset	duration	run_number	trial_number	task	fixation_position
92797.72343	6.009889	3	1	1	3
92803.74169	3.5928246	3	2	2	5
92807.34285	3.5929083	3	3	2	4
92810.94397	3.5929343	3	4	2	3
92814.54517	3.5929538	3	5	2	4
92818.14646	3.592854	3	6	2	1
92821.74766	3.5928627	3	7	2	3
92825.34886	3.5928741	3	8	2	1
92828.95003	3.5929548	3	9	2	2
92832.55125	3.5928404	3	10	2	3
92836.15247	3.5928457	3	11	2	2
92839.75367	3.5928681	3	12	2	5
92843.35484	3.5928588	3	13	2	3
92846.95606	3.5929182	3	14	2	5
92850.55731	3.5928094	3	15	2	4
92854.15848	3.5929074	3	16	2	3
92857.75963	3.592871	3	17	2	4
92861.36088	3.5928233	3	18	2	1
92864.96206	3.5928869	3	19	2	3
92868.56327	3.5928075	3	20	2	1
92872.16448	3.5929129	3	21	2	2
92875.76569	3.5928679	3	22	2	3
92879.36693	3.5928339	3	23	2	2
92882.96805	3.5929736	3	24	2	5
92886.56934	3.5927948	3	25	2	3
92890.17895	5.9935588	3	26	1	3
92896.18089	3.5928624	3	27	3	5
92899.78205	3.5928743	3	28	3	4
92903.38319	3.5929045	3	29	3	3
92906.98443	3.59295	3	30	3	4
92910.5857	3.5927899	3	31	3	1
92914.1869	3.5928276	3	32	3	3
92917.78809	3.5928326	3	33	3	1
92921.38926	3.5928296	3	34	3	2
92924.99051	3.5928405	3	35	3	3
92928.59163	3.592906	3	36	3	2
92932.19287	3.5929201	3	37	3	5
92935.79406	3.5928675	3	38	3	3
92939.39527	3.5928667	3	39	3	5
92942.99648	3.5928624	3	40	3	4
92946.59763	3.5929552	3	41	3	3
92950.19886	3.592889	3	42	3	4
92953.80013	3.5928061	3	43	3	1
92957.40131	3.5928139	3	44	3	3
92961.0025	3.5928588	3	45	3	1
92964.6037	3.5928331	3	46	3	2
92968.20487	3.5928647	3	47	3	3
92971.80607	3.5929102	3	48	3	2
92975.40727	3.5929067	3	49	3	5
92979.00851	3.592845	3	50	3	3
92982.60971	5.993664	3	51	1	3
92988.61171	3.5929004	3	52	4	5
92992.21296	3.5928747	3	53	4	4
92995.81412	3.5928816	3	54	4	3
92999.41533	3.5928315	3	55	4	4
93003.0165	3.5928821	3	56	4	1
93006.61773	3.5928669	3	57	4	3
93010.21893	3.593628198	3	58	4	1
93013.8201	3.5928851	3	59	4	2
93017.42131	3.5929364	3	60	4	3
93021.02258	3.5928182	3	61	4	2
93024.62373	3.5928824	3	62	4	5
93028.2249	3.5929504	3	63	4	3
93031.82614	3.5928745	3	64	4	5
93035.42735	3.5928668	3	65	4	4
93039.02855	3.5928346	3	66	4	3
93042.62975	3.5929267	3	67	4	4
93046.23096	3.592853	3	68	4	1
93049.83221	3.5928564	3	69	4	3
93053.43337	3.5928999	3	70	4	1
93057.0346	3.5928744	3	71	4	2
93060.63574	3.5929409	3	72	4	3
93064.23696	3.5928792	3	73	4	2
93067.83823	3.592863	3	74	4	5
93071.43938	3.5928739	3	75	4	3
93075.04058	5.9936605	3	76	1	3
93081.04254	3.5929577	3	77	5	5
93084.64381	3.592845	3	78	5	4
93088.24502	3.592843	3	79	5	3
93091.84621	3.5928487	3	80	5	4
93095.44741	3.5928987	3	81	5	1
93099.04861	3.5928583	3	82	5	3
93102.64981	3.5928987	3	83	5	1
93106.25101	3.5928404	3	84	5	2
93109.85221	3.5928805	3	85	5	3
93113.4534	3.5928892	3	86	5	2
93117.05469	3.5927729	3	87	5	5
93120.65582	3.5928352	3	88	5	3
93124.25707	3.5928333	3	89	5	5
93127.85823	3.5929607	3	90	5	4
93131.45947	3.5928179	3	91	5	3
93135.06064	3.5928635	3	92	5	4
93138.6618	3.5928837	3	93	5	1
93142.26301	3.592901	3	94	5	3
93145.86435	3.5927432	3	95	5	1
93149.46542	3.5928921	3	96	5	2
93153.06665	3.5928526	3	97	5	3
93156.66784	3.5928873	3	98	5	2
93160.26906	3.592827	3	99	5	5
93163.8703	3.592827	3	100	5	3
93167.47983	5.993619	3	101	1	3
