onset	duration	run_number	trial_number	task	fixation_position
3167.330128	5.9907962	2	1	1	3
3173.329258	3.5911465	2	2	2	5
3176.9454	3.591158	2	3	2	4
3180.544893	3.5911469	2	4	2	3
3184.161038	3.5911559	2	5	2	4
3187.760588	3.5910615	2	6	2	1
3191.36845	3.5910246	2	7	2	3
3194.976139	3.5911452	2	8	2	1
3198.583951	3.591292	2	9	2	2
3202.183556	3.5910261	2	10	2	3
3205.799578	3.5911429	2	11	2	2
3209.399058	3.5911479	2	12	2	5
3213.006865	3.5911514	2	13	2	3
3216.614665	3.591149	2	14	2	5
3220.214193	3.5910732	2	15	2	4
3223.821949	3.5911534	2	16	2	3
3227.429788	3.5911154	2	17	2	4
3231.037724	3.5910148	2	18	2	1
3234.645555	3.5909986	2	19	2	3
3238.244886	3.5912406	2	20	2	1
3241.852806	3.5910456	2	21	2	2
3245.46051	3.5911206	2	22	2	3
3249.076833	3.5911	2	23	2	2
3252.676226	3.5910436	2	24	2	5
3256.283949	3.5911252	2	25	2	3
3259.89176	5.9908004	2	26	1	3
3265.890895	3.5911965	2	27	3	5
3269.490354	3.5911499	2	28	3	4
3273.106503	3.5911188	2	29	3	3
3276.7061	3.5910381	2	30	3	4
3280.313812	3.5911562	2	31	3	1
3283.921656	3.5911039	2	32	3	3
3287.529666	3.5909023	2	33	3	1
3291.13737	3.5910957	2	34	3	2
3294.74506	3.5911438	2	35	3	3
3298.353018	3.5909606	2	36	3	2
3301.952524	3.5909862	2	37	3	5
3305.568511	3.5912779	2	38	3	3
3309.16799	3.591132	2	39	3	5
3312.775803	3.5911457	2	40	3	4
3316.383609	3.5911372	2	41	3	3
3319.991408	3.5911343	2	42	3	4
3323.590889	3.5911505	2	43	3	1
3327.198688	3.5911769	2	44	3	3
3330.806529	3.591153	2	45	3	1
3334.414467	3.5910489	2	46	3	2
3338.013838	3.5911211	2	47	3	3
3341.629988	3.5911342	2	48	3	2
3345.237945	3.590994	2	49	3	5
3348.837269	3.5911344	2	50	3	3
3352.445084	5.990809	2	51	1	3
3358.452528	3.5911714	2	52	4	5
3362.052039	3.5912784	2	53	4	4
3365.659838	3.591178	2	54	4	3
3369.267838	3.5909556	2	55	4	4
3372.875491	3.5911221	2	56	4	1
3376.483276	3.5913164	2	57	4	3
3380.082909	3.5910199	2	58	4	1
3383.698923	3.5911851	2	59	4	2
3387.298403	3.5911549	2	60	4	3
3390.906223	3.5912191	2	61	4	2
3394.514038	3.5911532	2	62	4	5
3398.121825	3.5911654	2	63	4	3
3401.721323	3.5911514	2	64	4	5
3405.32915	3.5911614	2	65	4	4
3408.936946	3.5911829	2	66	4	3
3412.544776	3.5911558	2	67	4	4
3416.152599	3.591111	2	68	4	1
3419.752059	3.591152	2	69	4	3
3423.359857	3.5911684	2	70	4	1
3426.967689	3.5912642	2	71	4	2
3430.575658	3.5910115	2	72	4	3
3434.183321	3.5911657	2	73	4	2
3437.782824	3.5912456	2	74	4	5
3441.398981	3.5911357	2	75	4	3
3444.998457	5.9908036	2	76	1	3
3451.005902	3.5911481	2	77	5	5
3454.613737	3.5911454	2	78	5	4
3458.21321	3.5911525	2	79	5	3
3461.821034	3.5911517	2	80	5	4
3465.428886	3.5912913	2	81	5	1
3469.036666	3.5911182	2	82	5	3
3472.636119	3.5911547	2	83	5	1
3476.252305	3.5911818	2	84	5	2
3479.851793	3.5912774	2	85	5	3
3483.459595	3.5911334	2	86	5	2
3487.067407	3.591162	2	87	5	5
3490.675204	3.5913503	2	88	5	3
3494.283042	3.591348568	2	89	5	5
3497.890962	3.5910488	2	90	5	4
3501.490342	3.591149	2	91	5	3
3505.098135	3.5911743	2	92	5	4
3508.705981	3.5911595	2	93	5	1
3512.305447	3.5911629	2	94	5	3
3515.921604	3.5911448	2	95	5	1
3519.521092	3.591131	2	96	5	2
3523.137344	3.5910305	2	97	5	3
3526.736706	3.5911672	2	98	5	2
3530.344671	3.5910161	2	99	5	5
3533.94402	3.5912446	2	100	5	3
3537.5602	5.9908157	2	101	1	3
