onset	duration	run_number	trial_number	task	fixation_position
940.1404636	0	3	1	1	3
943.7400039	0	3	2	2	5
947.3396075	0	3	3	2	4
950.9474978	0	3	4	2	3
954.547061	0	3	5	2	4
958.1466496	0	3	6	2	1
961.7461623	0	3	7	2	3
965.3457278	0	3	8	2	1
968.9453085	0	3	9	2	2
972.5448615	0	3	10	2	3
976.1444275	0	3	11	2	2
979.7440264	0	3	12	2	5
983.3519437	0	3	13	2	3
986.9515378	0	3	14	2	5
990.5510588	0	3	15	2	4
994.150626	0	3	16	2	3
997.7502446	0	3	17	2	4
1001.358098	0	3	18	2	1
1004.957821	0	3	19	2	3
1008.557216	0	3	20	2	1
1012.15677	0	3	21	2	2
1015.756334	0	3	22	2	3
1019.355913	0	3	23	2	2
1022.955496	0	3	24	2	5
1026.555034	0	3	25	2	3
1032.562671	0	3	26	1	3
1036.162384	0	3	27	3	5
1039.761777	0	3	28	3	4
1043.369683	0	3	29	3	3
1046.969334	0	3	30	3	4
1050.56882	0	3	31	3	1
1054.168414	0	3	32	3	3
1057.767961	0	3	33	3	1
1061.367496	0	3	34	3	2
1064.967059	0	3	35	3	3
1068.566711	0	3	36	3	2
1072.166188	0	3	37	3	5
1075.765773	0	3	38	3	3
1079.365322	0	3	39	3	5
1082.964888	0	3	40	3	4
1086.564464	0	3	41	3	3
1090.164027	0	3	42	3	4
1093.763561	0	3	43	3	1
1097.363171	0	3	44	3	3
1100.962712	0	3	45	3	1
1104.562269	0	3	46	3	2
1108.170305	0	3	47	3	3
1111.769724	0	3	48	3	2
1115.369283	0	3	49	3	5
1118.968866	0	3	50	3	3
1124.968122	0	3	51	1	3
1128.576042	0	3	52	4	5
1132.175788	0	3	53	4	4
1135.775137	0	3	54	4	3
1139.374724	0	3	55	4	4
1142.974313	0	3	56	4	1
1146.573853	0	3	57	4	3
1150.17341	0	3	58	4	1
1153.772978	0	3	59	4	2
1157.372577	0	3	60	4	3
1160.972107	0	3	61	4	2
1164.571674	0	3	62	4	5
1168.171332	0	3	63	4	3
1171.770767	0	3	64	4	5
1175.378691	0	3	65	4	4
1178.978253	0	3	66	4	3
1182.577813	0	3	67	4	4
1186.177372	0	3	68	4	1
1189.776893	0	3	69	4	3
1193.376503	0	3	70	4	1
1196.976066	0	3	71	4	2
1200.575662	0	3	72	4	3
1204.175163	0	3	73	4	2
1207.77476	0	3	74	4	5
1211.374254	0	3	75	4	3
1217.373536	0	3	76	1	3
1220.973099	0	3	77	5	5
1224.572691	0	3	78	5	4
1228.172256	0	3	79	5	3
1231.771785	0	3	80	5	4
1235.371306	0	3	81	5	1
1238.970909	0	3	82	5	3
1242.570453	0	3	83	5	1
1246.170054	0	3	84	5	2
1249.769583	0	3	85	5	3
1253.369122	0	3	86	5	2
1256.968675	0	3	87	5	5
1260.58494	0	3	88	5	3
1264.184495	0	3	89	5	5
1267.784039	0	3	90	5	4
1271.383613	0	3	91	5	3
1274.983162	0	3	92	5	4
1278.582728	0	3	93	5	1
1282.190575	0	3	94	5	3
1285.790125	0	3	95	5	1
1289.389693	0	3	96	5	2
1292.989269	0	3	97	5	3
1296.588826	0	3	98	5	2
1300.188379	0	3	99	5	5
1303.787932	0	3	100	5	3
1309.787192	0	3	101	1	3
