onset	duration	run_number	trial_number	task	fixation_position
348.7693656	0	2	1	1	3
352.3689389	0	2	2	2	5
355.96854	0	2	3	2	4
359.5680957	0	2	4	2	3
363.1843342	0	2	5	2	4
366.7922557	0	2	6	2	1
370.3918159	0	2	7	2	3
373.9914187	0	2	8	2	1
377.5909769	0	2	9	2	2
381.1905392	0	2	10	2	3
384.7901201	0	2	11	2	2
388.3897575	0	2	12	2	5
391.9892784	0	2	13	2	3
395.5971781	0	2	14	2	5
399.1968264	0	2	15	2	4
402.7963466	0	2	16	2	3
406.3959179	0	2	17	2	4
409.9954685	0	2	18	2	1
413.5950519	0	2	19	2	3
417.1946116	0	2	20	2	1
420.7942009	0	2	21	2	2
424.393777	0	2	22	2	3
427.9933936	0	2	23	2	2
431.5929191	0	2	24	2	5
435.2008125	0	2	25	2	3
441.2001184	0	2	26	1	3
444.7996674	0	2	27	3	5
448.3992408	0	2	28	3	4
451.9988148	0	2	29	3	3
455.5984176	0	2	30	3	4
459.2063042	0	2	31	3	1
462.8058671	0	2	32	3	3
466.4054517	0	2	33	3	1
470.0050205	0	2	34	3	2
473.6045897	0	2	35	3	3
477.2041861	0	2	36	3	2
480.8037715	0	2	37	3	5
484.403323	0	2	38	3	3
488.0028923	0	2	39	3	5
491.6024887	0	2	40	3	4
495.2022683	0	2	41	3	3
498.8018172	0	2	42	3	4
502.4011526	0	2	43	3	1
506.0007356	0	2	44	3	3
509.6087068	0	2	45	3	1
513.2082138	0	2	46	3	2
516.807771	0	2	47	3	3
520.4073439	0	2	48	3	2
524.0069253	0	2	49	3	5
527.6065565	0	2	50	3	3
533.6057872	0	2	51	1	3
537.2054224	0	2	52	4	5
540.8049297	0	2	53	4	4
544.4045894	0	2	54	4	3
548.0040828	0	2	55	4	4
551.6036507	0	2	56	4	1
555.2032397	0	2	57	4	3
558.8027807	0	2	58	4	1
562.402596	0	2	59	4	2
566.0019592	0	2	60	4	3
569.6014949	0	2	61	4	2
573.2010921	0	2	62	4	5
576.8089687	0	2	63	4	3
580.4085588	0	2	64	4	5
584.0081355	0	2	65	4	4
587.607687	0	2	66	4	3
591.2072371	0	2	67	4	4
594.8068118	0	2	68	4	1
598.4064341	0	2	69	4	3
602.00595	0	2	70	4	1
605.6055647	0	2	71	4	2
609.2051069	0	2	72	4	3
612.8047223	0	2	73	4	2
616.404277	0	2	74	4	5
620.0038783	0	2	75	4	3
626.00313	0	2	76	1	3
629.6110363	0	2	77	5	5
633.2105915	0	2	78	5	4
636.810311	0	2	79	5	3
640.4180744	0	2	80	5	4
644.0176318	0	2	81	5	1
647.617201	0	2	82	5	3
651.2167875	0	2	83	5	1
654.8163588	0	2	84	5	2
658.4160361	0	2	85	5	3
662.0154826	0	2	86	5	2
665.6150995	0	2	87	5	5
669.2146347	0	2	88	5	3
672.8141909	0	2	89	5	5
676.4137599	0	2	90	5	4
680.0133024	0	2	91	5	3
683.6128971	0	2	92	5	4
687.2124562	0	2	93	5	1
690.8203433	0	2	94	5	3
694.4199059	0	2	95	5	1
698.0194667	0	2	96	5	2
701.6190342	0	2	97	5	3
705.2186188	0	2	98	5	2
708.8182031	0	2	99	5	5
712.4177583	0	2	100	5	3
718.4170449	0	2	101	1	3
