onset	duration	run_number	trial_number	task	fixation_position
4434.225898	0	3	1	1	3
4437.825386	0	3	2	2	5
4441.424839	0	3	3	2	4
4445.02434	0	3	4	2	3
4448.632167	0	3	5	2	4
4452.231635	0	3	6	2	1
4455.839446	0	3	7	2	3
4459.43892	0	3	8	2	1
4463.046757	0	3	9	2	2
4466.646366	0	3	10	2	3
4470.245845	0	3	11	2	2
4473.845199	0	3	12	2	5
4477.444684	0	3	13	2	3
4481.044162	0	3	14	2	5
4484.64363	0	3	15	2	4
4488.243092	0	3	16	2	3
4491.84263	0	3	17	2	4
4495.442118	0	3	18	2	1
4499.041559	0	3	19	2	3
4502.641039	0	3	20	2	1
4506.248852	0	3	21	2	2
4509.848471	0	3	22	2	3
4513.447819	0	3	23	2	2
4517.047311	0	3	24	2	5
4520.646815	0	3	25	2	3
4526.65425	0	3	26	1	3
4530.262064	0	3	27	3	5
4533.861573	0	3	28	3	4
4537.469356	0	3	29	3	3
4541.06891	0	3	30	3	4
4544.668322	0	3	31	3	1
4548.267824	0	3	32	3	3
4551.867402	0	3	33	3	1
4555.466873	0	3	34	3	2
4559.066282	0	3	35	3	3
4562.665893	0	3	36	3	2
4566.265306	0	3	37	3	5
4569.864906	0	3	38	3	3
4573.464408	0	3	39	3	5
4577.06385	0	3	40	3	4
4580.663317	0	3	41	3	3
4584.262802	0	3	42	3	4
4587.862162	0	3	43	3	1
4591.461661	0	3	44	3	3
4595.0611	0	3	45	3	1
4598.669086	0	3	46	3	2
4602.268468	0	3	47	3	3
4605.867917	0	3	48	3	2
4609.467358	0	3	49	3	5
4613.066852	0	3	50	3	3
4619.074307	0	3	51	1	3
4622.682154	0	3	52	4	5
4626.281611	0	3	53	4	4
4629.881089	0	3	54	4	3
4633.480588	0	3	55	4	4
4637.080043	0	3	56	4	1
4640.679589	0	3	57	4	3
4644.279012	0	3	58	4	1
4647.878492	0	3	59	4	2
4651.478017	0	3	60	4	3
4655.077581	0	3	61	4	2
4658.677091	0	3	62	4	5
4662.276459	0	3	63	4	3
4665.875947	0	3	64	4	5
4669.475383	0	3	65	4	4
4673.074903	0	3	66	4	3
4676.674398	0	3	67	4	4
4680.273964	0	3	68	4	1
4683.873361	0	3	69	4	3
4687.472935	0	3	70	4	1
4691.07234	0	3	71	4	2
4694.671799	0	3	72	4	3
4698.271321	0	3	73	4	2
4701.879117	0	3	74	4	5
4705.4786	0	3	75	4	3
4711.486067	0	3	76	1	3
4715.08555	0	3	77	5	5
4718.685035	0	3	78	5	4
4722.284673	0	3	79	5	3
4725.884025	0	3	80	5	4
4729.483504	0	3	81	5	1
4733.083212	0	3	82	5	3
4736.682489	0	3	83	5	1
4740.28195	0	3	84	5	2
4743.881421	0	3	85	5	3
4747.480932	0	3	86	5	2
4751.088722	0	3	87	5	5
4754.688206	0	3	88	5	3
4758.287707	0	3	89	5	5
4761.887399	0	3	90	5	4
4765.486714	0	3	91	5	3
4769.08629	0	3	92	5	4
4772.685659	0	3	93	5	1
4776.28512	0	3	94	5	3
4779.884624	0	3	95	5	1
4783.484104	0	3	96	5	2
4787.083581	0	3	97	5	3
4790.683054	0	3	98	5	2
4794.282546	0	3	99	5	5
4797.882048	0	3	100	5	3
4803.881189	0	3	101	1	3
