onset	duration	run_number	trial_number	task	fixation_position
2219.749272	0	1	1	1	3
2223.348748	0	1	2	2	5
2226.948216	0	1	3	2	4
2230.556007	0	1	4	2	3
2234.155533	0	1	5	2	4
2237.754976	0	1	6	2	1
2241.362757	0	1	7	2	3
2244.962335	0	1	8	2	1
2248.561738	0	1	9	2	2
2252.161248	0	1	10	2	3
2255.760688	0	1	11	2	2
2259.360164	0	1	12	2	5
2262.959782	0	1	13	2	3
2266.559117	0	1	14	2	5
2270.166923	0	1	15	2	4
2273.766484	0	1	16	2	3
2277.365857	0	1	17	2	4
2280.965333	0	1	18	2	1
2284.564807	0	1	19	2	3
2288.164315	0	1	20	2	1
2291.763767	0	1	21	2	2
2295.363228	0	1	22	2	3
2298.962705	0	1	23	2	2
2302.562181	0	1	24	2	5
2306.169995	0	1	25	2	3
2309.769457	0	1	26	2	5
2313.377262	0	1	27	2	4
2316.976756	0	1	28	2	3
2320.584566	0	1	29	2	4
2324.184039	0	1	30	2	1
2327.783502	0	1	31	2	3
2331.383168	0	1	32	2	1
2334.982482	0	1	33	2	2
2338.58193	0	1	34	2	3
2342.181429	0	1	35	2	2
2345.780884	0	1	36	2	5
2349.3805	0	1	37	2	3
2355.387813	0	1	38	1	3
2358.987284	0	1	39	3	5
2362.586765	0	1	40	3	4
2366.186247	0	1	41	3	3
2369.785713	0	1	42	3	4
2373.385292	0	1	43	3	1
2376.98478	0	1	44	3	3
2380.584134	0	1	45	3	1
2384.183599	0	1	46	3	2
2387.783235	0	1	47	3	3
2391.382559	0	1	48	3	2
2394.982027	0	1	49	3	5
2398.581506	0	1	50	3	3
2402.180989	0	1	51	3	5
2405.780453	0	1	52	3	4
2409.379926	0	1	53	3	3
2412.979388	0	1	54	3	4
2416.578877	0	1	55	3	1
2420.178365	0	1	56	3	3
2423.786142	0	1	57	3	1
2427.385711	0	1	58	3	2
2430.985082	0	1	59	3	3
2434.584564	0	1	60	3	2
2438.184048	0	1	61	3	5
2441.78361	0	1	62	3	3
2445.383009	0	1	63	3	5
2448.982472	0	1	64	3	4
2452.581929	0	1	65	3	3
2456.189779	0	1	66	3	4
2459.789212	0	1	67	3	1
2463.388694	0	1	68	3	3
2466.996474	0	1	69	3	1
2470.595951	0	1	70	3	2
2474.195527	0	1	71	3	3
2477.794884	0	1	72	3	2
2481.394384	0	1	73	3	5
2484.993831	0	1	74	3	3
2490.992986	0	1	75	1	3
2494.592448	0	1	76	4	5
2498.191939	0	1	77	4	4
2501.791408	0	1	78	4	3
2505.390866	0	1	79	4	4
2508.990335	0	1	80	4	1
2512.589801	0	1	81	4	3
2516.189274	0	1	82	4	1
2519.788765	0	1	83	4	2
2523.388241	0	1	84	4	3
2526.987688	0	1	85	4	2
2530.587164	0	1	86	4	5
2534.18664	0	1	87	4	3
2537.794477	0	1	88	4	5
2541.393946	0	1	89	4	4
2544.993429	0	1	90	4	3
2548.592905	0	1	91	4	4
2552.192356	0	1	92	4	1
2555.791827	0	1	93	4	3
2559.39129	0	1	94	4	1
2562.990803	0	1	95	4	2
2566.590272	0	1	96	4	3
2570.189724	0	1	97	4	2
2573.789196	0	1	98	4	5
2577.388653	0	1	99	4	3
2580.988145	0	1	100	4	5
2584.587607	0	1	101	4	4
2588.18709	0	1	102	4	3
2591.794895	0	1	103	4	4
2595.394371	0	1	104	4	1
2598.993847	0	1	105	4	3
2602.593318	0	1	106	4	1
2606.192785	0	1	107	4	2
2609.792268	0	1	108	4	3
2613.391743	0	1	109	4	2
2616.991244	0	1	110	4	5
2620.590716	0	1	111	4	3
2626.589785	0	1	112	1	3
