onset	duration	run_number	trial_number	task	fixation_position
182865.0963	5.9935662	2	1	1	3
182871.0983	3.5928454	2	2	2	5
182874.6994	3.5928818	2	3	2	4
182878.3007	3.5928641	2	4	2	3
182881.9018	3.5929029	2	5	2	4
182885.503	3.5928493	2	6	2	1
182889.1043	3.5927829	2	7	2	3
182892.7053	3.5928986	2	8	2	1
182896.3066	3.5929051	2	9	2	2
182899.9078	3.5928619	2	10	2	3
182903.509	3.5929085	2	11	2	2
182907.1102	3.5928716	2	12	2	5
182910.7115	3.5927858	2	13	2	3
182914.3126	3.592852	2	14	2	5
182917.9222	3.592877	2	15	2	4
182921.5234	3.592957	2	16	2	3
182925.1246	3.5927907	2	17	2	4
182928.7341	3.5928442	2	18	2	1
182932.3353	3.5928666	2	19	2	3
182935.9365	3.5928415	2	20	2	1
182939.5377	3.5929035	2	21	2	2
182943.1389	3.5927901	2	22	2	3
182946.7402	3.5928841	2	23	2	2
182950.3413	3.5929021	2	24	2	5
182953.9425	3.5928533	2	25	2	3
182957.5437	5.9936607	2	26	1	3
182963.5457	3.5928551	2	27	3	5
182967.1469	3.5928648	2	28	3	4
182970.7481	3.592874	2	29	3	3
182974.3494	3.5927873	2	30	3	4
182977.9505	3.5928659	2	31	3	1
182981.5517	3.5928755	2	32	3	3
182985.1531	3.5927809	2	33	3	1
182988.7542	3.5928528	2	34	3	2
182992.3554	3.5928605	2	35	3	3
182995.9566	3.5928999	2	36	3	2
182999.5578	3.5928816	2	37	3	5
183003.159	3.5928431	2	38	3	3
183006.7602	3.5928759	2	39	3	5
183010.3613	3.5929119	2	40	3	4
183013.9626	3.5928988	2	41	3	3
183017.5638	3.5929067	2	42	3	4
183021.165	3.5928589	2	43	3	1
183024.7662	3.5929103	2	44	3	3
183028.3674	3.5928754	2	45	3	1
183031.9686	3.5928526	2	46	3	2
183035.5698	3.5927754	2	47	3	3
183039.171	3.5928779	2	48	3	2
183042.7722	3.592867	2	49	3	5
183046.3735	3.5928186	2	50	3	3
183049.9746	5.9936555	2	51	1	3
183055.9766	3.5928111	2	52	4	5
183059.5778	3.5928279	2	53	4	4
183063.1791	3.5927951	2	54	4	3
183066.7803	3.5927428	2	55	4	4
183070.3814	3.5928683	2	56	4	1
183073.9826	3.5928823	2	57	4	3
183077.5838	3.5928537	2	58	4	1
183081.1851	3.5927755	2	59	4	2
183084.7863	3.5928312	2	60	4	3
183088.3874	3.5928705	2	61	4	2
183091.9886	3.5927908	2	62	4	5
183095.5898	3.5929491	2	63	4	3
183099.191	3.5928777	2	64	4	5
183102.7923	3.5928721	2	65	4	4
183106.3935	3.592866	2	66	4	3
183109.9947	3.5928295	2	67	4	4
183113.5959	3.5928466	2	68	4	1
183117.1971	3.5928452	2	69	4	3
183120.7982	3.5928528	2	70	4	1
183124.3994	3.5929541	2	71	4	2
183128.0007	3.5928731	2	72	4	3
183131.6019	3.5928595	2	73	4	2
183135.2031	3.5928619	2	74	4	5
183138.8043	3.59288	2	75	4	3
183142.4056	5.9935643	2	76	1	3
183148.4075	3.5928239	2	77	5	5
183152.0087	3.5929416	2	78	5	4
183155.6099	3.5929008	2	79	5	3
183159.2111	3.5929001	2	80	5	4
183162.8123	3.5928678	2	81	5	1
183166.4135	3.5928619	2	82	5	3
183170.0147	3.592864	2	83	5	1
183173.6159	3.5928674	2	84	5	2
183177.2171	3.59286	2	85	5	3
183180.8184	3.592731	2	86	5	2
183184.4195	3.5928381	2	87	5	5
183188.0207	3.5929476	2	88	5	3
183191.6219	3.5928793	2	89	5	5
183195.2232	3.5928157	2	90	5	4
183198.8243	3.5929212	2	91	5	3
183202.4256	3.5927868	2	92	5	4
183206.0267	3.5928409	2	93	5	1
183209.628	3.5927629	2	94	5	3
183213.2292	3.5929404	2	95	5	1
183216.8303	3.5928396	2	96	5	2
183220.4315	3.5929014	2	97	5	3
183224.0327	3.5929704	2	98	5	2
183227.634	3.5927618	2	99	5	5
183231.2352	3.592898	2	100	5	3
183234.8364	5.9936686	2	101	1	3
