onset	duration	run_number	trial_number	task	fixation_position
2143.493949	0	2	1	1	3
2147.101784	0	2	2	2	5
2150.701206	0	2	3	2	4
2154.300701	0	2	4	2	3
2157.908561	0	2	5	2	4
2161.516281	0	2	6	2	1
2165.115859	0	2	7	2	3
2168.715285	0	2	8	2	1
2172.314695	0	2	9	2	2
2175.922617	0	2	10	2	3
2179.52212	0	2	11	2	2
2183.121394	0	2	12	2	5
2186.720861	0	2	13	2	3
2190.320355	0	2	14	2	5
2193.919841	0	2	15	2	4
2197.519285	0	2	16	2	3
2201.118947	0	2	17	2	4
2204.718248	0	2	18	2	1
2208.32606	0	2	19	2	3
2211.925518	0	2	20	2	1
2215.524989	0	2	21	2	2
2219.13294	0	2	22	2	3
2222.732271	0	2	23	2	2
2226.331874	0	2	24	2	5
2229.931205	0	2	25	2	3
2235.930303	0	2	26	1	3
2239.52977	0	2	27	3	5
2243.129338	0	2	28	3	4
2246.728793	0	2	29	3	3
2250.328211	0	2	30	3	4
2253.927662	0	2	31	3	1
2257.527154	0	2	32	3	3
2261.126695	0	2	33	3	1
2264.726096	0	2	34	3	2
2268.333909	0	2	35	3	3
2271.933476	0	2	36	3	2
2275.532847	0	2	37	3	5
2279.13233	0	2	38	3	3
2282.731897	0	2	39	3	5
2286.331246	0	2	40	3	4
2289.930738	0	2	41	3	3
2293.530211	0	2	42	3	4
2297.129681	0	2	43	3	1
2300.729156	0	2	44	3	3
2304.328646	0	2	45	3	1
2307.928137	0	2	46	3	2
2311.527585	0	2	47	3	3
2315.135449	0	2	48	3	2
2318.734866	0	2	49	3	5
2322.342722	0	2	50	3	3
2328.350214	0	2	51	1	3
2331.949582	0	2	52	4	5
2335.549052	0	2	53	4	4
2339.148518	0	2	54	4	3
2342.748087	0	2	55	4	4
2346.347485	0	2	56	4	1
2349.94696	0	2	57	4	3
2353.546448	0	2	58	4	1
2357.154264	0	2	59	4	2
2360.753742	0	2	60	4	3
2364.353191	0	2	61	4	2
2367.961016	0	2	62	4	5
2371.560628	0	2	63	4	3
2375.159927	0	2	64	4	5
2378.759401	0	2	65	4	4
2382.358883	0	2	66	4	3
2385.958362	0	2	67	4	4
2389.557829	0	2	68	4	1
2393.15731	0	2	69	4	3
2396.756884	0	2	70	4	1
2400.364564	0	2	71	4	2
2403.964076	0	2	72	4	3
2407.563565	0	2	73	4	2
2411.162992	0	2	74	4	5
2414.762478	0	2	75	4	3
2420.769986	0	2	76	1	3
