onset	duration	run_number	trial_number	task	fixation_position
3346.543022	5.9907137	1	1	1	3
3352.550644	3.590922266	1	2	2	5
3356.158221	3.5911592	1	3	2	4
3359.766113	3.5910842	1	4	2	3
3363.37386	3.5911556	1	5	2	4
3366.990196	3.5909361	1	6	2	1
3370.589494	3.5911449	1	7	2	3
3374.197323	3.5911228	1	8	2	1
3377.80528	3.5909951	1	9	2	2
3381.413068	3.5910217	1	10	2	3
3385.01243	3.5911429	1	11	2	2
3388.620245	3.5911799	1	12	2	5
3392.228071	3.5911532	1	13	2	3
3395.835886	3.5911216	1	14	2	5
3399.443674	3.5912635	1	15	2	4
3403.043155	3.5911271	1	16	2	3
3406.650958	3.5911782	1	17	2	4
3410.267191	3.5910936	1	18	2	1
3413.866676	3.5910927	1	19	2	3
3417.474435	3.5912138	1	20	2	1
3421.073894	3.5911627	1	21	2	2
3424.690054	3.5911529	1	22	2	3
3428.289555	3.5911492	1	23	2	2
3431.89745	3.5910746	1	24	2	5
3435.50519	3.5911343	1	25	2	3
3439.112993	5.9908178	1	26	1	3
3445.120504	3.5911114	1	27	3	5
3448.719948	3.5911397	1	28	3	4
3452.327756	3.5911611	1	29	3	3
3455.935589	3.5911515	1	30	3	4
3459.543451	3.5911037	1	31	3	1
3463.142906	3.5911554	1	32	3	3
3466.759057	3.5911567	1	33	3	1
3470.358542	3.5911599	1	34	3	2
3473.966359	3.5911545	1	35	3	3
3477.574181	3.5911769	1	36	3	2
3481.182017	3.591137	1	37	3	5
3484.781485	3.5911944	1	38	3	3
3488.389321	3.5911401	1	39	3	5
3491.997126	3.5911562	1	40	3	4
3495.605051	3.5910316	1	41	3	3
3499.204421	3.5911415	1	42	3	4
3502.820609	3.5911382	1	43	3	1
3506.420048	3.59131	1	44	3	3
3510.027915	3.5911061	1	45	3	1
3513.635715	3.5911687	1	46	3	2
3517.243531	3.5911554	1	47	3	3
3520.851471	3.5911718	1	48	3	2
3524.450843	3.5911397	1	49	3	5
3528.066976	3.5911564	1	50	3	3
3531.674932	5.9906944	1	51	1	3
3537.673961	3.59133	1	52	4	5
3541.281934	3.5910029	1	53	4	4
3544.881273	3.5911337	1	54	4	3
3548.489048	3.5911572	1	55	4	4
3552.096895	3.5911707	1	56	4	1
3555.704735	3.5911559	1	57	4	3
3559.312782	3.59107281	1	58	4	1
3562.912039	3.5911625	1	59	4	2
3566.528197	3.5911427	1	60	4	3
3570.127857	3.5909847	1	61	4	2
3573.735658	3.5911701	1	62	4	5
3577.343341	3.5911487	1	63	4	3
3580.951232	3.5911853	1	64	4	5
3584.550645	3.5911385	1	65	4	4
3588.166833	3.5910892	1	66	4	3
3591.766255	3.5911736	1	67	4	4
3595.374084	3.5911271	1	68	4	1
3598.973541	3.591169	1	69	4	3
3602.589707	3.5911542	1	70	4	1
3606.189193	3.5911639	1	71	4	2
3609.797023	3.5911682	1	72	4	3
3613.404887	3.5911174	1	73	4	2
3617.012686	3.5911444	1	74	4	5
3620.612161	3.5912015	1	75	4	3
3624.228415	5.9907663	1	76	1	3
3630.227495	3.5911459	1	77	5	5
3633.835301	3.5912131	1	78	5	4
3637.434821	3.591134	1	79	5	3
3641.042611	3.5911555	1	80	5	4
3644.650438	3.5911884	1	81	5	1
3648.258325	3.5910804	1	82	5	3
3651.866085	3.5911498	1	83	5	1
3655.473917	3.5911393	1	84	5	2
3659.081793	3.5911929	1	85	5	3
3662.689564	3.5911411	1	86	5	2
3666.289038	3.5911728	1	87	5	5
3669.896968	3.5911327	1	88	5	3
3673.504722	3.5911414	1	89	5	5
3677.104223	3.5911948	1	90	5	4
3680.720415	3.5910966	1	91	5	3
3684.319845	3.5912159	1	92	5	4
3687.9277	3.591119	1	93	5	1
3691.535503	3.5911427	1	94	5	3
3695.143369	3.5911012	1	95	5	1
3698.751112	3.5911505	1	96	5	2
3702.350612	3.5911857	1	97	5	3
3705.958446	3.5911933	1	98	5	2
3709.566298	3.5912291	1	99	5	5
3713.17414	3.5911304	1	100	5	3
3716.781932	5.9908199	1	101	1	3
