onset	duration	run_number	trial_number	task	fixation_position
4615.358606	5.9907554	3	1	1	3
4621.357693	3.5910467	3	2	2	5
4624.965542	3.591058	3	3	2	4
4628.573387	3.5910237	3	4	2	3
4632.181147	3.5910404	3	5	2	4
4635.78893	3.5911753	3	6	2	1
4639.396718	3.5912153	3	7	2	3
4642.996169	3.5911413	3	8	2	1
4646.603976	3.5912803	3	9	2	2
4650.211784	3.5911271	3	10	2	3
4653.819736	3.5910028	3	11	2	2
4657.427635	3.590913011	3	12	2	5
4661.03521	3.5911455	3	13	2	3
4664.634814	3.5909589	3	14	2	5
4668.242537	3.5910876	3	15	2	4
4671.842192	3.5908815	3	16	2	3
4675.458283	3.5909751	3	17	2	4
4679.066153	3.5908857	3	18	2	1
4682.66552	3.5910967	3	19	2	3
4686.273349	3.591028	3	20	2	1
4689.881031	3.5911211	3	21	2	2
4693.488814	3.5912543	3	22	2	3
4697.096761	3.5910384	3	23	2	2
4700.696219	3.5910303	3	24	2	5
4704.303991	3.5910526	3	25	2	3
4707.911732	5.990795	3	26	1	3
4713.919365	3.5910354	3	27	3	5
4717.527016	3.5911279	3	28	3	4
4721.126454	3.591155	3	29	3	3
4724.742619	3.5911155	3	30	3	4
4728.342069	3.5911607	3	31	3	1
4731.949967	3.5910872	3	32	3	3
4735.549377	3.5911364	3	33	3	1
4739.157275	3.5910636	3	34	3	2
4742.765042	3.591093	3	35	3	3
4746.372801	3.5911448	3	36	3	2
4749.980608	3.5911528	3	37	3	5
4753.58841	3.5911491	3	38	3	3
4757.196357	3.5910205	3	39	3	5
4760.795707	3.5911547	3	40	3	4
4764.403674	3.5909992	3	41	3	3
4768.011375	3.59106	3	42	3	4
4771.619248	3.591066	3	43	3	1
4775.22693	3.5912952	3	44	3	3
4778.834781	3.5911145	3	45	3	1
4782.434227	3.5911679	3	46	3	2
4786.042041	3.5911883	3	47	3	3
4789.649937	3.5910685	3	48	3	2
4793.257801	3.5910584	3	49	3	5
4796.865647	3.5909482	3	50	3	3
4800.473282	5.9908054	3	51	1	3
4806.480868	3.5910383	3	52	4	5
4810.080364	3.5910209	3	53	4	4
4813.688169	3.590974	3	54	4	3
4817.287568	3.5910765	3	55	4	4
4820.90366	3.5910991	3	56	4	1
4824.503118	3.5911912	3	57	4	3
4828.111074	3.5910146	3	58	4	1
4831.718938	3.5910536	3	59	4	2
4835.326696	3.5910109	3	60	4	3
4838.926183	3.5910166	3	61	4	2
4842.533821	3.5912016	3	62	4	5
4846.141661	3.5911532	3	63	4	3
4849.749479	3.5911263	3	64	4	5
4853.357267	3.5911298	3	65	4	4
4856.956761	3.5910939	3	66	4	3
4860.572867	3.5911465	3	67	4	4
4864.172373	3.5910869	3	68	4	1
4867.780137	3.5911783	3	69	4	3
4871.38818	3.5909351	3	70	4	1
4874.995778	3.5912341	3	71	4	2
4878.595401	3.5910268	3	72	4	3
4882.211555	3.5910112	3	73	4	2
4885.810897	3.5911569	3	74	4	5
4889.418723	3.5911364	3	75	4	3
4893.026644	5.9906825	3	76	1	3
4899.025778	3.5910818	3	77	5	5
4902.633474	3.5911281	3	78	5	4
4906.241264	3.591179	3	79	5	3
4909.849126	3.5910896	3	80	5	4
4913.448535	3.5911476	3	81	5	1
4917.064864	3.5909538	3	82	5	3
4920.664218	3.5910782	3	83	5	1
4924.272067	3.5911927	3	84	5	2
4927.879801	3.5912821	3	85	5	3
4931.48761	3.5911368	3	86	5	2
4935.095576	3.5912182	3	87	5	5
4938.695002	3.5910342	3	88	5	3
4942.31116	3.5911829	3	89	5	5
4945.910507	3.5911564	3	90	5	4
4949.518426	3.5910511	3	91	5	3
4953.126334	3.5909567	3	92	5	4
4956.734095	3.5910001	3	93	5	1
4960.333518	3.5911877	3	94	5	3
4963.941351	3.5909749	3	95	5	1
4967.549041	3.5911135	3	96	5	2
4971.156864	3.5911191	3	97	5	3
4974.764658	3.5911785	3	98	5	2
4978.364339	3.5909537	3	99	5	5
4981.971961	3.5912406	3	100	5	3
4985.5882	5.9906821	3	101	1	3
