onset	duration	run_number	trial_number	task	fixation_position
7738.476063	5.9907753	2	1	1	3
7744.475188	3.591196	2	2	2	5
7748.083176	3.5909823	2	3	2	4
7751.690824	3.5912013	2	4	2	3
7755.290328	3.5911398	2	5	2	4
7758.898214	3.5910659	2	6	2	1
7762.514412	3.5910187	2	7	2	3
7766.113904	3.5909969	2	8	2	1
7769.721798	3.5909157	2	9	2	2
7773.329399	3.5911563	2	10	2	3
7776.928884	3.5911555	2	11	2	2
7780.536703	3.5911503	2	12	2	5
7784.144635	3.5910516	2	13	2	3
7787.75235	3.5911258	2	14	2	5
7791.351811	3.5911497	2	15	2	4
7794.95963	3.5911453	2	16	2	3
7798.567444	3.591339624	2	17	2	4
7802.175389	3.5910389	2	18	2	1
7805.791411	3.5911662	2	19	2	3
7809.390908	3.5912909	2	20	2	1
7812.998829	3.591056	2	21	2	2
7816.606692	3.5910083	2	22	2	3
7820.21445	3.5910693	2	23	2	2
7823.813871	3.5911372	2	24	2	5
7827.421674	3.5911683	2	25	2	3
7831.029489	5.9907916	2	26	1	3
7837.037102	3.5909801	2	27	3	5
7840.636573	3.5909921	2	28	3	4
7844.244258	3.5911553	2	29	3	3
7847.85208	3.59116	2	30	3	4
7851.460046	3.5910164	2	31	3	1
7855.059383	3.5911673	2	32	3	3
7858.675549	3.5911431	2	33	3	1
7862.275057	3.5911299	2	34	3	2
7865.882855	3.5911808	2	35	3	3
7869.49068	3.591119	2	36	3	2
7873.098463	3.5911483	2	37	3	5
7876.697964	3.5911357	2	38	3	3
7880.305754	3.5911999	2	39	3	5
7883.913599	3.5911262	2	40	3	4
7887.521429	3.5911469	2	41	3	3
7891.129244	3.5911508	2	42	3	4
7894.737116	3.5910957	2	43	3	1
7898.336557	3.5911591	2	44	3	3
7901.952707	3.5912858	2	45	3	1
7905.552212	3.5911406	2	46	3	2
7909.160019	3.5911536	2	47	3	3
7912.767837	3.59114	2	48	3	2
7916.375661	3.591272	2	49	3	5
7919.975149	3.5912841	2	50	3	3
7923.583089	5.9907038	2	51	1	3
7929.590445	3.5911542	2	52	4	5
7933.189937	3.5911393	2	53	4	4
7936.806099	3.5911227	2	54	4	3
7940.405554	3.5911751	2	55	4	4
7944.013375	3.5911583	2	56	4	1
7947.6212	3.5911636	2	57	4	3
7951.229035	3.5911392	2	58	4	1
7954.828588	3.5910806	2	59	4	2
7958.444664	3.5911572	2	60	4	3
7962.044174	3.5911171	2	61	4	2
7965.652093	3.5910359	2	62	4	5
7969.25978	3.5912945	2	63	4	3
7972.867619	3.5911564	2	64	4	5
7976.475435	3.5911122	2	65	4	4
7980.074877	3.5911583	2	66	4	3
7983.682712	3.5911574	2	67	4	4
7987.290571	3.5910924	2	68	4	1
7990.898458	3.5910737	2	69	4	3
7994.506195	3.5911506	2	70	4	1
7998.105698	3.591155	2	71	4	2
8001.713511	3.5911752	2	72	4	3
8005.32135	3.5913168	2	73	4	2
8008.937603	3.5910376	2	74	4	5
8012.536979	3.5911534	2	75	4	3
8016.144945	5.9906729	2	76	1	3
8022.143951	3.5911516	2	77	5	5
8025.751771	3.591167	2	78	5	4
8029.359768	3.5909309	2	79	5	3
8032.959108	3.591078	2	80	5	4
8036.566901	3.59111	2	81	5	1
8040.174707	3.5911532	2	82	5	3
8043.774191	3.5912869	2	83	5	1
8047.390473	3.5911105	2	84	5	2
8050.998316	3.5910198	2	85	5	3
8054.606176	3.590979	2	86	5	2
8058.213964	3.5910139	2	87	5	5
8061.813387	3.5912133	2	88	5	3
8065.421164	3.5911288	2	89	5	5
8069.028959	3.5911535	2	90	5	4
8072.636776	3.5911654	2	91	5	3
8076.236268	3.5911539	2	92	5	4
8079.85248	3.591096	2	93	5	1
8083.451909	3.5911416	2	94	5	3
8087.059731	3.5911523	2	95	5	1
8090.667563	3.5911236	2	96	5	2
8094.267107	3.5910705	2	97	5	3
8097.874827	3.5912126	2	98	5	2
8101.491028	3.5911235	2	99	5	5
8105.090502	3.5911615	2	100	5	3
8108.698333	5.9908099	2	101	1	3
