onset	duration	run_number	trial_number	task	fixation_position
90472.42296	5.9935948	2	1	1	3
90478.4249	3.592898	2	2	2	5
90482.02608	3.5928667	2	3	2	4
90485.62729	3.5928678	2	4	2	3
90489.22849	3.5928497	2	5	2	4
90492.82968	3.5928741	2	6	2	1
90496.43089	3.5929478	2	7	2	3
90500.03209	3.5928414	2	8	2	1
90503.6333	3.5928451	2	9	2	2
90507.23453	3.5928346	2	10	2	3
90510.8357	3.5928661	2	11	2	2
90514.43691	3.5928531	2	12	2	5
90518.03811	3.5928728	2	13	2	3
90521.63929	3.5928787	2	14	2	5
90525.2405	3.5928643	2	15	2	4
90528.84171	3.5928384	2	16	2	3
90532.44289	3.5928779	2	17	2	4
90536.04411	3.5928647	2	18	2	1
90539.6453	3.5928797	2	19	2	3
90543.24651	3.5928729	2	20	2	1
90546.84772	3.5928678	2	21	2	2
90550.4489	3.5928824	2	22	2	3
90554.05021	3.5927484	2	23	2	2
90557.65131	3.592883	2	24	2	5
90561.25254	3.5928382	2	25	2	3
90564.85372	5.9936465	2	26	1	3
90570.85571	3.5928693	2	27	3	5
90574.4569	3.5929576	2	28	3	4
90578.05817	3.5928131	2	29	3	3
90581.65933	3.5928734	2	30	3	4
90585.26053	3.5928628	2	31	3	1
90588.86173	3.5928882	2	32	3	3
90592.46293	3.5928538	2	33	3	1
90596.06412	3.592873	2	34	3	2
90599.66543	3.5927871	2	35	3	3
90603.26654	3.5928502	2	36	3	2
90606.86775	3.592866	2	37	3	5
90610.46893	3.5929452	2	38	3	3
90614.0702	3.5928176	2	39	3	5
90617.67136	3.5928332	2	40	3	4
90621.28087	3.5928901	2	41	3	3
90624.8821	3.5928505	2	42	3	4
90628.48329	3.5928667	2	43	3	1
90632.08449	3.5928967	2	44	3	3
90635.68572	3.5928572	2	45	3	1
90639.28691	3.592857	2	46	3	2
90642.8881	3.5928905	2	47	3	3
90646.48931	3.5928721	2	48	3	2
90650.09052	3.5928546	2	49	3	5
90653.69171	3.5928625	2	50	3	3
90657.29291	5.9936659	2	51	1	3
90663.29492	3.5928602	2	52	4	5
90666.89611	3.5928672	2	53	4	4
90670.49732	3.5928867	2	54	4	3
90674.09853	3.5928505	2	55	4	4
90677.69971	3.5929264	2	56	4	1
90681.30094	3.5929013	2	57	4	3
90684.90213	3.5928435	2	58	4	1
90688.50333	3.5928705	2	59	4	2
90692.10453	3.5928659	2	60	4	3
90695.70573	3.5928771	2	61	4	2
90699.30696	3.5928559	2	62	4	5
90702.90815	3.5928665	2	63	4	3
90706.50935	3.5928507	2	64	4	5
90710.11054	3.592876	2	65	4	4
90713.71176	3.5928541	2	66	4	3
90717.31295	3.5928708	2	67	4	4
90720.91416	3.5928621	2	68	4	1
90724.51534	3.5928744	2	69	4	3
90728.11656	3.5928696	2	70	4	1
90731.71778	3.5928658	2	71	4	2
90735.31898	3.5928772	2	72	4	3
90738.92018	3.5929094	2	73	4	2
90742.52138	3.5928921	2	74	4	5
90746.12261	3.5929142	2	75	4	3
90749.72378	5.9936641	2	76	1	3
90755.72579	3.5928762	2	77	5	5
90759.327	3.5928546	2	78	5	4
90762.92819	3.5928672	2	79	5	3
90766.5294	3.5928701	2	80	5	4
90770.1306	3.5928615	2	81	5	1
90773.73182	3.5928576	2	82	5	3
90777.333	3.5928718	2	83	5	1
90780.93421	3.5928762	2	84	5	2
90784.53541	3.5928698	2	85	5	3
90788.1366	3.5928963	2	86	5	2
90791.73787	3.5928817	2	87	5	5
90795.33905	3.5928296	2	88	5	3
90798.94022	3.5928695	2	89	5	5
90802.54143	3.5928707	2	90	5	4
90806.14264	3.5929229	2	91	5	3
90809.74406	3.5926325	2	92	5	4
90813.34503	3.5929039	2	93	5	1
90816.94624	3.5928755	2	94	5	3
90820.54744	3.5928654	2	95	5	1
90824.14865	3.5928615	2	96	5	2
90827.74985	3.5928807	2	97	5	3
90831.35107	3.592849	2	98	5	2
90834.95225	3.5928733	2	99	5	5
90838.55354	3.5927728	2	100	5	3
90842.15465	5.993678	2	101	1	3
