onset	duration	run_number	trial_number	task	fixation_position
91001.3829	5.9935405	3	1	1	3
91007.38476	3.5928662	3	2	2	5
91010.98597	3.5928526	3	3	2	4
91014.58716	3.5928717	3	4	2	3
91018.18838	3.5928576	3	5	2	4
91021.78965	3.5927595	3	6	2	1
91025.39075	3.5928866	3	7	2	3
91029.0003	3.5928782	3	8	2	1
91032.60157	3.592809	3	9	2	2
91036.20272	3.5928963	3	10	2	3
91039.80391	3.592854	3	11	2	2
91043.4051	3.5929407	3	12	2	5
91047.00632	3.5928371	3	13	2	3
91050.60758	3.5927992	3	14	2	5
91054.20867	3.5928896	3	15	2	4
91057.8099	3.592865	3	16	2	3
91061.41111	3.5929055	3	17	2	4
91065.01229	3.5928576	3	18	2	1
91068.62182	3.5929462	3	19	2	3
91072.22309	3.5928576	3	20	2	1
91075.82426	3.5928335	3	21	2	2
91079.42542	3.6012293	3	22	2	3
91083.03499	3.592862	3	23	2	2
91086.63619	3.5928867	3	24	2	5
91090.23738	3.5928629	3	25	2	3
91093.83859	5.9936361	3	26	1	3
91099.84058	3.5928651	3	27	3	5
91103.44179	3.5928517	3	28	3	4
91107.04298	3.5929448	3	29	3	3
91110.64424	3.5928225	3	30	3	4
91114.24539	3.6012143	3	31	3	1
91117.85501	3.5927801	3	32	3	3
91121.45612	3.5929261	3	33	3	1
91125.05733	3.5929546	3	34	3	2
91128.65853	3.5928602	3	35	3	3
91132.25973	3.5928699	3	36	3	2
91135.86098	3.5928047	3	37	3	5
91139.46213	3.5929495	3	38	3	3
91143.07169	3.5928431	3	39	3	5
91146.67287	3.5928736	3	40	3	4
91150.27408	3.5928628	3	41	3	3
91153.87533	3.5928314	3	42	3	4
91157.47649	3.5929068	3	43	3	1
91161.07768	3.592866	3	44	3	3
91164.67888	3.5928537	3	45	3	1
91168.28011	3.5928454	3	46	3	2
91171.8813	3.5929211	3	47	3	3
91175.48249	3.5928587	3	48	3	2
91179.08371	3.592854	3	49	3	5
91182.68489	3.5928756	3	50	3	3
91186.28609	5.993665	3	51	1	3
91192.2881	3.5928694	3	52	4	5
91195.8893	3.5928637	3	53	4	4
91199.49051	3.5928314	3	54	4	3
91203.09169	3.5928854	3	55	4	4
91206.69292	3.5929281	3	56	4	1
91210.29412	3.5928512	3	57	4	3
91213.89529	3.5928769	3	58	4	1
91217.49651	3.5928686	3	59	4	2
91221.09771	3.5928781	3	60	4	3
91224.69891	3.5929049	3	61	4	2
91228.30012	3.5928656	3	62	4	5
91231.90133	3.5928879	3	63	4	3
91235.50253	3.5929106	3	64	4	5
91239.10373	3.5928716	3	65	4	4
91242.70493	3.5929362	3	66	4	3
91246.30614	3.5928561	3	67	4	4
91249.90734	3.5929159	3	68	4	1
91253.50861	3.5927942	3	69	4	3
91257.10981	3.5927831	3	70	4	1
91260.71093	3.5928732	3	71	4	2
91264.31214	3.5928573	3	72	4	3
91267.91334	3.5928723	3	73	4	2
91271.51455	3.5928642	3	74	4	5
91275.11576	3.5928733	3	75	4	3
91278.71697	5.9936723	3	76	1	3
91284.71896	3.5928555	3	77	5	5
91288.32015	3.5929047	3	78	5	4
91291.92137	3.5928557	3	79	5	3
91295.52257	3.5928586	3	80	5	4
91299.12377	3.5928529	3	81	5	1
91302.72496	3.5929288	3	82	5	3
91306.32618	3.5928877	3	83	5	1
91309.92738	3.5928551	3	84	5	2
91313.52857	3.5928676	3	85	5	3
91317.12988	3.592787	3	86	5	2
91320.73104	3.592814	3	87	5	5
91324.3322	3.5928652	3	88	5	3
91327.9334	3.5928618	3	89	5	5
91331.5347	3.59276	3	90	5	4
91335.1358	3.592867	3	91	5	3
91338.73703	3.5928371	3	92	5	4
91342.33821	3.5928789	3	93	5	1
91345.93943	3.5928528	3	94	5	3
91349.54062	3.5929636	3	95	5	1
91353.14181	3.5928705	3	96	5	2
91356.74302	3.5928742	3	97	5	3
91360.34427	3.5928482	3	98	5	2
91363.94553	3.5927946	3	99	5	5
91367.54663	3.5928875	3	100	5	3
91371.14792	5.9936163	3	101	1	3
