onset	duration	run_number	trial_number	task	fixation_position
164000.828	5.9936065	3	1	1	3
164006.8299	3.5929019	3	2	2	5
164010.4311	3.5928439	3	3	2	4
164014.0323	3.592913	3	4	2	3
164017.6334	3.5928798	3	5	2	4
164021.2347	3.5928182	3	6	2	1
164024.836	3.5927831	3	7	2	3
164028.437	3.5929064	3	8	2	1
164032.0382	3.5929222	3	9	2	2
164035.6394	3.5928784	3	10	2	3
164039.2407	3.5928135	3	11	2	2
164042.8418	3.5929487	3	12	2	5
164046.4431	3.5928091	3	13	2	3
164050.0442	3.5929081	3	14	2	5
164053.6454	3.5928603	3	15	2	4
164057.2466	3.5929548	3	16	2	3
164060.8479	3.5928701	3	17	2	4
164064.449	3.5928284	3	18	2	1
164068.0503	3.5928276	3	19	2	3
164071.6515	3.592813	3	20	2	1
164075.2526	3.5928829	3	21	2	2
164078.8539	3.5927322	3	22	2	3
164082.4634	3.5928654	3	23	2	2
164086.0646	3.5928446	3	24	2	5
164089.6657	3.5928217	3	25	2	3
164093.2753	5.9936944	3	26	1	3
164099.2772	3.5929558	3	27	3	5
164102.8784	3.5927975	3	28	3	4
164106.4796	3.5929617	3	29	3	3
164110.0808	3.5928643	3	30	3	4
164113.682	3.5927764	3	31	3	1
164117.2916	3.5927561	3	32	3	3
164120.8927	3.5929222	3	33	3	1
164124.4939	3.5928158	3	34	3	2
164128.0952	3.5928338	3	35	3	3
164131.6964	3.5928131	3	36	3	2
164135.2976	3.5928837	3	37	3	5
164138.8988	3.5927716	3	38	3	3
164142.4999	3.5929465	3	39	3	5
164146.1011	3.5929063	3	40	3	4
164149.7023	3.5928203	3	41	3	3
164153.3035	3.592896	3	42	3	4
164156.9047	3.5928751	3	43	3	1
164160.5059	3.5928565	3	44	3	3
164164.1071	3.5929051	3	45	3	1
164167.7165	3.5929586	3	46	3	2
164171.3178	3.5928624	3	47	3	3
164174.919	3.593002	3	48	3	2
164178.5202	3.5928012	3	49	3	5
164182.1215	3.5927794	3	50	3	3
164185.7226	5.9936756	3	51	1	3
164191.7246	3.5928718	3	52	4	5
164195.3259	3.592774	3	53	4	4
164198.9278	3.592140976	3	54	4	3
164202.5282	3.5928618	3	55	4	4
164206.1294	3.592872	3	56	4	1
164209.7306	3.5928103	3	57	4	3
164213.3318	3.5929045	3	58	4	1
164216.933	3.5928902	3	59	4	2
164220.5342	3.5928577	3	60	4	3
164224.1354	3.5928232	3	61	4	2
164227.7366	3.5928455	3	62	4	5
164231.3377	3.5928943	3	63	4	3
164234.939	3.5928087	3	64	4	5
164238.5401	3.5928322	3	65	4	4
164242.1414	3.5929238	3	66	4	3
164245.7425	3.5929582	3	67	4	4
164249.3437	3.5928782	3	68	4	1
164252.9449	3.592818	3	69	4	3
164256.5461	3.5928455	3	70	4	1
164260.1474	3.5927558	3	71	4	2
164263.7485	3.5928664	3	72	4	3
164267.3497	3.5928413	3	73	4	2
164270.9509	3.592873	3	74	4	5
164274.5521	3.5927772	3	75	4	3
164278.1533	5.9936204	3	76	1	3
164284.1553	3.5928756	3	77	5	5
164287.7564	3.5928507	3	78	5	4
164291.3577	3.5927838	3	79	5	3
164294.9589	3.5928648	3	80	5	4
164298.56	3.5930031	3	81	5	1
164302.1613	3.5927977	3	82	5	3
164305.7624	3.5928837	3	83	5	1
164309.3637	3.5928129	3	84	5	2
164312.9649	3.5928632	3	85	5	3
164316.5661	3.5928634	3	86	5	2
164320.1673	3.5928642	3	87	5	5
164323.7685	3.5928049	3	88	5	3
164327.3697	3.5928131	3	89	5	5
164330.9708	3.5928685	3	90	5	4
164334.572	3.5929244	3	91	5	3
164338.1733	3.5928614	3	92	5	4
164341.7744	3.5929079	3	93	5	1
164345.3757	3.5927568	3	94	5	3
164348.9768	3.5928145	3	95	5	1
164352.578	3.5928453	3	96	5	2
164356.1793	3.592733	3	97	5	3
164359.7804	3.5928765	3	98	5	2
164363.3817	3.5928235	3	99	5	5
164366.9828	3.5928613	3	100	5	3
164370.584	5.9935938	3	101	1	3
