onset	duration	run_number	trial_number	task	fixation_position
13599.88255	5.990760001	1	1	1	3
13605.88165	3.5912063	1	2	2	5
13609.48139	3.5910263	1	3	2	4
13613.09742	3.5912104	1	4	2	3
13616.697	3.5912087	1	5	2	4
13620.30488	3.5912051	1	6	2	1
13623.91288	3.5911273	1	7	2	3
13627.51234	3.5912509	1	8	2	1
13631.12024	3.5912143	1	9	2	2
13634.73664	3.5910787	1	10	2	3
13638.33604	3.5912422	1	11	2	2
13641.94408	3.5910866	1	12	2	5
13645.55198	3.5910796	1	13	2	3
13649.15153	3.5910774	1	14	2	5
13652.75929	3.5911958	1	15	2	4
13656.36719	3.591420665	1	16	2	3
13659.97528	3.591023198	1	17	2	4
13663.57463	3.5912431	1	18	2	1
13667.19095	3.5911382	1	19	2	3
13670.79043	3.5913289	1	20	2	1
13674.39846	3.5911058	1	21	2	2
13678.00623	3.5911874	1	22	2	3
13681.60575	3.5912215	1	23	2	2
13685.22213	3.59105	1	24	2	5
13688.82154	3.5913152	1	25	2	3
13692.42945	5.9909132	1	26	1	3
13698.43705	3.5911929	1	27	3	5
13702.04508	3.5910622	1	28	3	4
13705.65292	3.5911332	1	29	3	3
13709.25239	3.5911902	1	30	3	4
13712.86026	3.5911987	1	31	3	1
13716.4598	3.5912318	1	32	3	3
13720.07605	3.5912333	1	33	3	1
13723.67565	3.5912517	1	34	3	2
13727.28364	3.5910734	1	35	3	3
13730.89138	3.5912187	1	36	3	2
13734.49937	3.5910891	1	37	3	5
13738.10734	3.5910698	1	38	3	3
13741.70669	3.5912105	1	39	3	5
13745.32308	3.591162	1	40	3	4
13748.93105	3.5910032	1	41	3	3
13752.53049	3.5910898	1	42	3	4
13756.13844	3.5911179	1	43	3	1
13759.73779	3.5912375	1	44	3	3
13763.34569	3.5913097	1	45	3	1
13766.95372	3.5910284	1	46	3	2
13770.56156	3.5909842	1	47	3	3
13774.16923	3.5911161	1	48	3	2
13777.77702	3.5911289	1	49	3	5
13781.37668	3.590973	1	50	3	3
13784.98444	5.9906411	1	51	1	3
13790.99173	3.5911536	1	52	4	5
13794.59967	3.5910161	1	53	4	4
13798.20739	3.59109	1	54	4	3
13801.80682	3.5911539	1	55	4	4
13805.41464	3.5911506	1	56	4	1
13809.02245	3.5911734	1	57	4	3
13812.62192	3.5911258	1	58	4	1
13816.23804	3.5913417	1	59	4	2
13819.83756	3.5911994	1	60	4	3
13823.45381	3.591028	1	61	4	2
13827.05316	3.591245	1	62	4	5
13830.66108	3.5910189	1	63	4	3
13834.26876	3.5911566	1	64	4	5
13837.87671	3.5909507	1	65	4	4
13841.476	3.5911607	1	66	4	3
13845.09232	3.5910109	1	67	4	4
13848.69166	3.5911268	1	68	4	1
13852.2996	3.5910054	1	69	4	3
13855.90736	3.5910375	1	70	4	1
13859.51513	3.5910452	1	71	4	2
13863.11451	3.5912426	1	72	4	3
13866.72238	3.5910933	1	73	4	2
13870.33015	3.5912553	1	74	4	5
13873.93807	3.5910131	1	75	4	3
13877.54597	5.990586	1	76	1	3
13883.54487	3.5911612	1	77	5	5
13887.15271	3.5911008	1	78	5	4
13890.76066	3.5910083	1	79	5	3
13894.36847	3.5909818	1	80	5	4
13897.96777	3.5911339	1	81	5	1
13901.58394	3.5911111	1	82	5	3
13905.18347	3.5910591	1	83	5	1
13908.7912	3.5911236	1	84	5	2
13912.39911	3.5910399	1	85	5	3
13915.99848	3.5911601	1	86	5	2
13919.61478	3.5909881	1	87	5	5
13923.2141	3.5911533	1	88	5	3
13926.82205	3.5909818	1	89	5	5
13930.42985	3.5910199	1	90	5	4
13934.03754	3.5911035	1	91	5	3
13937.64537	3.5910877	1	92	5	4
13941.24479	3.5913085	1	93	5	1
13944.8526	3.5911694	1	94	5	3
13948.46044	3.5911084	1	95	5	1
13952.06848	3.591038344	1	96	5	2
13955.6761	3.5910603	1	97	5	3
13959.27565	3.5910045	1	98	5	2
13962.88333	3.5911014	1	99	5	5
13966.49127	3.5911396	1	100	5	3
13970.09916	5.9905795	1	101	1	3
