onset	duration	run_number	trial_number	task	fixation_position
85393.25465	5.993521	2	1	1	3
85399.2565	3.5928532	2	2	2	5
85402.85769	3.5928575	2	3	2	4
85406.45895	3.5928056	2	4	2	3
85410.06008	3.5928612	2	5	2	4
85413.66964	3.5928205	2	6	2	1
85417.27085	3.5928204	2	7	2	3
85420.87202	3.5928614	2	8	2	1
85424.47322	3.5928385	2	9	2	2
85428.0744	3.5928592	2	10	2	3
85431.67559	3.5928744	2	11	2	2
85435.27688	3.5927654	2	12	2	5
85438.87799	3.5928667	2	13	2	3
85442.47918	3.5929485	2	14	2	5
85446.08045	3.5927826	2	15	2	4
85449.68157	3.5928744	2	16	2	3
85453.28278	3.5928471	2	17	2	4
85456.88397	3.59288	2	18	2	1
85460.48516	3.5928641	2	19	2	3
85464.08636	3.5928749	2	20	2	1
85467.68756	3.5928625	2	21	2	2
85471.28875	3.5928503	2	22	2	3
85474.88993	3.5928842	2	23	2	2
85478.49115	3.5928618	2	24	2	5
85482.09235	3.5928467	2	25	2	3
85485.69354	5.99365	2	26	1	3
85491.69552	3.5928686	2	27	3	5
85495.29675	3.5928261	2	28	3	4
85498.90626	3.5928764	2	29	3	3
85502.50746	3.5929248	2	30	3	4
85506.10866	3.5928708	2	31	3	1
85509.70985	3.5928791	2	32	3	3
85513.31107	3.5928554	2	33	3	1
85516.91225	3.5928684	2	34	3	2
85520.51344	3.5928498	2	35	3	3
85524.11463	3.5928684	2	36	3	2
85527.71583	3.5928706	2	37	3	5
85531.31704	3.5928752	2	38	3	3
85534.91824	3.5928449	2	39	3	5
85538.51943	3.5928684	2	40	3	4
85542.12063	3.5928704	2	41	3	3
85545.72182	3.5928858	2	42	3	4
85549.32302	3.5929055	2	43	3	1
85552.92426	3.5928169	2	44	3	3
85556.52544	3.5928305	2	45	3	1
85560.1267	3.5927686	2	46	3	2
85563.7278	3.5928667	2	47	3	3
85567.32902	3.5928628	2	48	3	2
85570.93021	3.5928385	2	49	3	5
85574.53139	3.5928601	2	50	3	3
85578.13259	5.9936676	2	51	1	3
85584.1346	3.5928934	2	52	4	5
85587.73578	3.5928982	2	53	4	4
85591.33699	3.5928745	2	54	4	3
85594.93817	3.5928906	2	55	4	4
85598.5394	3.5928198	2	56	4	1
85602.14059	3.5928469	2	57	4	3
85605.74177	3.5928792	2	58	4	1
85609.34297	3.592872	2	59	4	2
85612.94418	3.5928507	2	60	4	3
85616.54537	3.5928639	2	61	4	2
85620.14658	3.5928949	2	62	4	5
85623.74777	3.5928491	2	63	4	3
85627.34896	3.5929305	2	64	4	5
85630.95014	3.5928797	2	65	4	4
85634.55135	3.5928539	2	66	4	3
85638.15256	3.5928395	2	67	4	4
85641.75376	3.5928471	2	68	4	1
85645.35495	3.5928369	2	69	4	3
85648.95616	3.5928647	2	70	4	1
85652.55734	3.5928664	2	71	4	2
85656.15855	3.5928579	2	72	4	3
85659.75974	3.59285	2	73	4	2
85663.36099	3.5928846	2	74	4	5
85666.96214	3.5928705	2	75	4	3
85670.56334	5.9936549	2	76	1	3
85676.56532	3.5928758	2	77	5	5
85680.16652	3.5928591	2	78	5	4
85683.76772	3.5929077	2	79	5	3
85687.36893	3.592863	2	80	5	4
85690.97013	3.5928617	2	81	5	1
85694.57132	3.5928587	2	82	5	3
85698.17249	3.5928967	2	83	5	1
85701.77371	3.5928661	2	84	5	2
85705.3749	3.5928577	2	85	5	3
85708.97614	3.5928321	2	86	5	2
85712.57729	3.5928731	2	87	5	5
85716.1785	3.5928448	2	88	5	3
85719.77969	3.5928631	2	89	5	5
85723.38091	3.5928551	2	90	5	4
85726.98214	3.5928007	2	91	5	3
85730.58329	3.5928721	2	92	5	4
85734.18448	3.5929114	2	93	5	1
85737.78571	3.5928336	2	94	5	3
85741.38688	3.5928663	2	95	5	1
85744.98811	3.5928331	2	96	5	2
85748.58928	3.5928386	2	97	5	3
85752.19046	3.5928866	2	98	5	2
85755.7917	3.5928394	2	99	5	5
85759.39287	3.5928754	2	100	5	3
85762.99407	5.9936562	2	101	1	3
