onset	duration	run_number	trial_number	task	fixation_position
84946.28956	5.9935015	1	1	1	3
84952.29138	3.5928677	1	2	2	5
84955.89258	3.5928602	1	3	2	4
84959.49378	3.5928426	1	4	2	3
84963.09496	3.5928415	1	5	2	4
84966.69614	3.5928848	1	6	2	1
84970.29735	3.5928728	1	7	2	3
84973.89855	3.5928437	1	8	2	1
84977.49974	3.5929186	1	9	2	2
84981.10094	3.5928461	1	10	2	3
84984.70212	3.5928546	1	11	2	2
84988.30333	3.5928578	1	12	2	5
84991.90453	3.5928456	1	13	2	3
84995.50572	3.5928564	1	14	2	5
84999.10691	3.5928619	1	15	2	4
85002.7081	3.59286	1	16	2	3
85006.3093	3.5928603	1	17	2	4
85009.91049	3.5928684	1	18	2	1
85013.51168	3.5928398	1	19	2	3
85017.11286	3.5928764	1	20	2	1
85020.71407	3.592861	1	21	2	2
85024.31528	3.5928667	1	22	2	3
85027.91646	3.5929354	1	23	2	2
85031.51763	3.5929259	1	24	2	5
85035.11886	3.5928449	1	25	2	3
85038.72006	5.9936364	1	26	1	3
85044.72205	3.5928428	1	27	3	5
85048.32323	3.5928561	1	28	3	4
85051.92443	3.5928601	1	29	3	3
85055.52563	3.5928479	1	30	3	4
85059.12682	3.5928783	1	31	3	1
85062.72802	3.592858	1	32	3	3
85066.32921	3.5928675	1	33	3	1
85069.9304	3.6011981	1	34	3	2
85073.53993	3.5928583	1	35	3	3
85077.14115	3.592884	1	36	3	2
85080.74233	3.5928527	1	37	3	5
85084.34352	3.5928683	1	38	3	3
85087.94476	3.5928232	1	39	3	5
85091.54591	3.5928683	1	40	3	4
85095.14712	3.5928316	1	41	3	3
85098.74828	3.5928984	1	42	3	4
85102.34948	3.5928696	1	43	3	1
85105.95069	3.5928455	1	44	3	3
85109.55187	3.592916	1	45	3	1
85113.15308	3.5928596	1	46	3	2
85116.75428	3.5928614	1	47	3	3
85120.35548	3.5928599	1	48	3	2
85123.95667	3.592868	1	49	3	5
85127.55787	3.5928624	1	50	3	3
85131.15911	5.9936247	1	51	1	3
85137.16106	3.5928563	1	52	4	5
85140.76225	3.5929165	1	53	4	4
85144.36347	3.5928398	1	54	4	3
85147.96465	3.5928932	1	55	4	4
85151.56585	3.5929134	1	56	4	1
85155.16703	3.5928723	1	57	4	3
85158.76824	3.5928374	1	58	4	1
85162.36942	3.5928799	1	59	4	2
85165.97063	3.5928582	1	60	4	3
85169.57183	3.5928466	1	61	4	2
85173.17302	3.5928711	1	62	4	5
85176.77422	3.5928635	1	63	4	3
85180.37542	3.592859	1	64	4	5
85183.97661	3.5928695	1	65	4	4
85187.57781	3.5928578	1	66	4	3
85191.17901	3.5928637	1	67	4	4
85194.78021	3.5928473	1	68	4	1
85198.38139	3.5929208	1	69	4	3
85201.98269	3.5927668	1	70	4	1
85205.58379	3.5928714	1	71	4	2
85209.185	3.592849	1	72	4	3
85212.78619	3.5928614	1	73	4	2
85216.38742	3.5928189	1	74	4	5
85219.98859	3.5928547	1	75	4	3
85223.58979	5.9936415	1	76	1	3
85229.59177	3.5928461	1	77	5	5
85233.193	3.5928312	1	78	5	4
85236.79418	3.5928494	1	79	5	3
85240.39536	3.5928687	1	80	5	4
85243.99661	3.592807	1	81	5	1
85247.59776	3.5928687	1	82	5	3
85251.19896	3.5928535	1	83	5	1
85254.80016	3.5928716	1	84	5	2
85258.40136	3.5928298	1	85	5	3
85262.00254	3.5928766	1	86	5	2
85265.60375	3.592869	1	87	5	5
85269.20494	3.5928411	1	88	5	3
85272.80613	3.5928845	1	89	5	5
85276.40733	3.5928922	1	90	5	4
85280.00854	3.5928586	1	91	5	3
85283.60974	3.5928398	1	92	5	4
85287.21091	3.5928968	1	93	5	1
85290.81213	3.5928653	1	94	5	3
85294.41333	3.5928631	1	95	5	1
85298.01452	3.5928603	1	96	5	2
85301.61572	3.5928544	1	97	5	3
85305.21692	3.5928591	1	98	5	2
85308.81816	3.5928131	1	99	5	5
85312.41936	3.5928169	1	100	5	3
85316.02051	5.9937421	1	101	1	3
